#scalar perturbations for mode k = 9.845588963938e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       4.491418566658e+03       8.860826534640e-02      -8.164458219863e-02      -7.730411370771e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.782605119846e+03      -1.330181329101e-03       5.023067165121e-02       5.023067231497e-02      -6.648525771278e-02      -7.730369647734e-01       0.000000000000e+00      -1.854173544060e+03      -3.797824664507e-05      -6.796153990048e+00      -7.671839977582e-01       1.748999266700e-03       1.530625672369e-05      -7.690432776429e-01 
       4.515847766343e+03       8.952289299875e-02      -8.148561109618e-02      -7.769780722685e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.801505341378e+03      -1.332878313259e-03       5.022783905824e-02       5.022783970388e-02      -6.648057566296e-02      -7.769728585022e-01       0.000000000000e+00      -1.873105344771e+03      -3.977549337426e-05      -6.940129276661e+00      -7.710415580705e-01       1.719166837147e-03       1.578611358697e-05      -7.729997928978e-01 
       4.540276966029e+03       9.044222337605e-02      -8.130223896446e-02      -7.809142474689e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.820501647961e+03      -1.335271689699e-03       5.022501737207e-02       5.022501800011e-02      -6.647580720715e-02      -7.809084698404e-01       0.000000000000e+00      -1.892133247950e+03      -4.164789012055e-05      -7.085977515685e+00      -7.749019046343e-01       1.689835974431e-03       1.627843820516e-05      -7.769558251482e-01 
       4.564706165714e+03       9.136625731548e-02      -8.110403444244e-02      -7.848498626678e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.839594040283e+03      -1.337349946499e-03       5.022220584638e-02       5.022220645733e-02      -6.647094948551e-02      -7.848437984031e-01       0.000000000000e+00      -1.911257244841e+03      -4.359816936387e-05      -7.233632411883e+00      -7.787642813175e-01       1.660985373540e-03       1.678349260638e-05      -7.809113737659e-01 
       4.589135365400e+03       9.229499567575e-02      -8.089834854080e-02      -7.887850519266e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.858782519060e+03      -1.339111510389e-03       5.021940408430e-02       5.021940467866e-02      -6.646600235358e-02      -7.887788350972e-01       0.000000000000e+00      -1.930477326476e+03      -4.562914884488e-05      -7.383047188064e+00      -7.826278500621e-01       1.632599504257e-03       1.730154324652e-05      -7.848664361003e-01 
       4.613564565085e+03       9.322843933744e-02      -8.068930638455e-02      -7.927198504007e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.878067084844e+03      -1.340560366441e-03       5.021661144864e-02       5.021661202687e-02      -6.646096366962e-02      -7.927135769120e-01       0.000000000000e+00      -1.949793483691e+03      -4.774373319438e-05      -7.534196052398e+00      -7.864917358385e-01       1.604668377778e-03       1.783286005242e-05      -7.888210075262e-01 
       4.658778899909e+03       9.496850298875e-02      -8.030236049453e-02      -8.000015346326e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.914013066130e+03      -1.342445519657e-03       5.021146510539e-02       5.021146565497e-02      -6.645139225412e-02      -7.999953226983e-01       0.000000000000e+00      -1.985797872883e+03      -5.188833279987e-05      -7.818542681793e+00      -7.936410718177e-01       1.554163206445e-03       1.885222287852e-05      -7.961390727176e-01 
       4.703993234733e+03       9.672469405753e-02      -7.992177057354e-02      -8.072820668384e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.950288199887e+03      -1.343345522422e-03       5.020634481101e-02       5.020634533344e-02      -6.644149300923e-02      -8.072760036906e-01       0.000000000000e+00      -2.022131282876e+03      -5.634949267472e-05      -8.108986823650e+00      -8.007835092172e-01       1.505200744896e-03       1.991979667889e-05      -8.034553415952e-01 
       4.749207569557e+03       9.849701875515e-02      -7.955102099245e-02      -8.145614598446e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.986892480239e+03      -1.343327705227e-03       5.020124736803e-02       5.020124786474e-02      -6.643125734652e-02      -8.145555788797e-01       0.000000000000e+00      -2.058793649911e+03      -6.114810356875e-05      -8.405878785801e+00      -8.079148525480e-01       1.457797622056e-03       2.103729219730e-05      -8.107696692675e-01 
       4.794421904381e+03       1.002854835815e-01      -7.919130905598e-02      -8.218397044253e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.023825896471e+03      -1.342461020900e-03       5.019616924121e-02       5.019616971359e-02      -6.642067327306e-02      -8.218340156061e-01       0.000000000000e+00      -2.095784907534e+03      -6.630626997172e-05      -8.709740886890e+00      -8.150321477369e-01       1.411983680847e-03       2.220642919747e-05      -8.180821027613e-01 
       4.839636239205e+03       1.020900953359e-01      -7.884286793790e-02      -8.291167686273e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.061088432997e+03      -1.340811344799e-03       5.019110723018e-02       5.019110767955e-02      -6.640973086166e-02      -8.291112715677e-01       0.000000000000e+00      -2.133104986486e+03      -7.184733891072e-05      -9.021199852100e+00      -8.221338763938e-01       1.367785093337e-03       2.342906746889e-05      -8.253927961378e-01 
       4.898193622852e+03       1.044512692089e-01      -7.840803685762e-02      -8.385395336224e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.109836495656e+03      -1.337610234485e-03       5.018456974240e-02       5.018457016386e-02      -6.639500650923e-02      -8.385342779092e-01       0.000000000000e+00      -2.181927044212e+03      -7.963328363599e-05      -9.436935620361e+00      -8.313083803598e-01       1.312958348118e-03       2.509559154343e-05      -8.348587085573e-01 
       4.956751006499e+03       1.068395545490e-01      -7.799102658483e-02      -8.479601729356e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.159136502564e+03      -1.333321622033e-03       5.017804635750e-02       5.017804675305e-02      -6.637963472099e-02      -8.479551476994e-01       0.000000000000e+00      -2.231300348950e+03      -8.815982497042e-05      -9.867857819671e+00      -8.404591790314e-01       1.260834414345e-03       2.686020556663e-05      -8.443215805650e-01 
       5.015308390146e+03       1.092549685553e-01      -7.759091683305e-02      -8.573785942878e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.208988386543e+03      -1.328058132819e-03       5.017152970309e-02       5.017153007459e-02      -6.636358701467e-02      -8.573737878989e-01       0.000000000000e+00      -2.281224727957e+03      -9.748773902721e-05      -1.031510251748e+01      -8.495909913531e-01       1.211335431081e-03       2.872735097104e-05      -8.537809732316e-01 
       5.073865773792e+03       1.116975294190e-01      -7.720676948242e-02      -8.667947007527e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.259392068223e+03      -1.321922065686e-03       5.016501234031e-02       5.016501268949e-02      -6.634683322970e-02      -8.667901017619e-01       0.000000000000e+00      -2.331699999031e+03      -1.076821161181e-04      -1.077948887417e+01      -8.587097437150e-01       1.164336094586e-03       3.070129269873e-05      -8.632368258149e-01 
       5.132423157439e+03       1.141672563698e-01      -7.683767463611e-02      -8.762083890408e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.310347456610e+03      -1.315006414382e-03       5.015848682473e-02       5.015848715316e-02      -6.632934213144e-02      -8.762039865012e-01       0.000000000000e+00      -2.382725970143e+03      -1.188125411177e-04      -1.126147618769e+01      -8.678213549636e-01       1.119678928925e-03       3.278664058094e-05      -8.726894195615e-01 
       5.194782761426e+03       1.168272385609e-01      -7.646019086593e-02      -8.862305428438e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.365217945273e+03      -1.306879210580e-03       5.015152017548e-02       5.015152048339e-02      -6.630986765675e-02      -8.862263381504e-01       0.000000000000e+00      -2.437670405333e+03      -1.317785602904e-04      -1.179424070612e+01      -8.775222499867e-01       1.074503278650e-03       3.513599003381e-05      -8.827525499596e-01 
       5.257142365413e+03       1.195180782491e-01      -7.609780590718e-02      -8.962496942084e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.420713859505e+03      -1.298056370345e-03       5.014452662935e-02       5.014452691822e-02      -6.628947870589e-02      -8.962456763639e-01       0.000000000000e+00      -2.493238890281e+03      -1.459864400708e-04      -1.234694345797e+01      -8.872246972317e-01       1.031580994342e-03       3.762484165029e-05      -8.928120080394e-01 
       5.319501969400e+03       1.222398029138e-01      -7.574958843486e-02      -9.062657026678e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.476835047895e+03      -1.288621687770e-03       5.013749685279e-02       5.013749712398e-02      -6.626813134214e-02      -9.062618613829e-01       0.000000000000e+00      -2.549431152233e+03      -1.615388905735e-04      -1.291922638968e+01      -8.969305249516e-01       9.907199523477e-04       4.025989237735e-05      -9.028672135134e-01 
       5.381861573386e+03       1.249924416341e-01      -7.541466293674e-02      -9.162784206538e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.533581344982e+03      -1.278650824363e-03       5.013042145043e-02       5.013042170515e-02      -6.624577999354e-02      -9.162747463047e-01       0.000000000000e+00      -2.606246902743e+03      -1.785458493339e-04      -1.351067187931e+01      -9.066393912685e-01       9.517524510522e-04       4.304726024960e-05      -9.129178130503e-01 
       5.444221177373e+03       1.277760251641e-01      -7.509220658839e-02      -9.262876910091e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.590952571351e+03      -1.268212168824e-03       5.012329103623e-02       5.012329127560e-02      -6.622237807104e-02      -9.262841745921e-01       0.000000000000e+00      -2.663685836810e+03      -1.971248628456e-04      -1.412093086369e+01      -9.163491796380e-01       9.145388687505e-04       4.599319180933e-05      -9.229639569537e-01 
       5.514397125950e+03       1.309455581549e-01      -7.474328102666e-02      -9.375472251541e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.656261977089e+03      -1.255982841348e-03       5.011518929950e-02       5.011518952283e-02      -6.619472645965e-02      -9.375438764149e-01       0.000000000000e+00      -2.729069188445e+03      -2.200689787729e-04      -1.482994830051e+01      -9.272730241885e-01       8.746173038832e-04       4.950694548403e-05      -9.342642749882e-01 
       5.584573074527e+03       1.341543698823e-01      -7.440812892505e-02      -9.488019440564e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.722362249871e+03      -1.243318774924e-03       5.010699207502e-02       5.010699228349e-02      -6.616561030673e-02      -9.487987530823e-01       0.000000000000e+00      -2.795240842255e+03      -2.453546251017e-04      -1.556261494569e+01      -9.381882231065e-01       8.366472239201e-04       5.324269945990e-05      -9.455594671484e-01 
