#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf          
       1.570085564668e+00       3.397223316004e-06      -8.190675821476e-03      -1.070330665596e-05       4.360496641567e-08       1.090124160392e-07       5.687145848198e-14       2.180248320783e-08      -6.143006866455e-03      -1.070330519685e-05       6.006999859135e-01       6.981746204083e-01      -8.188071117383e-03      -1.588648831932e-05       9.849646987543e-04      -6.147045024824e-03      -2.458706850447e-41      -2.578235572580e-23                     -inf 
       1.607146722348e+00       3.477647396623e-06      -8.581056041138e-03      -1.147787128206e-05       4.676565059001e-08       1.169141264750e-07       6.391580900955e-14       2.338282529500e-08      -6.435792031258e-03      -1.147786963151e-05       6.006778683716e-01       6.981267348417e-01      -8.578185998221e-03      -1.703683885205e-05       1.031877352439e-03      -6.440241108434e-03      -3.118155404577e-41      -2.920313374958e-23                     -inf 
       1.644207880027e+00       3.558082277036e-06      -8.980474690664e-03      -1.228885707423e-05       5.007530296641e-08       1.251882574160e-07       7.164168238351e-14       2.503765148320e-08      -6.735356018468e-03      -1.228885521322e-05       6.006552952219e-01       6.980781587679e-01      -8.977320303150e-03      -1.824133948636e-05       1.079872300708e-03      -6.740245393047e-03      -3.931241997647e-41      -3.302920735542e-23                     -inf 
       1.681269037707e+00       3.638527957240e-06      -9.388927746461e-03      -1.313709349228e-05       5.353732577690e-08       1.338433144423e-07       8.009738250611e-14       2.676866288845e-08      -7.041695810389e-03      -1.313709140044e-05       6.006322650425e-01       6.980288889684e-01      -9.385469122446e-03      -1.950122662954e-05       1.128948718145e-03      -7.047056226149e-03      -4.928832640907e-41      -3.729951390498e-23                     -inf 
       1.728292700456e+00       3.740613992214e-06      -9.920175378011e-03      -1.426826310760e-05       5.815462934735e-08       1.453865733684e-07       9.195604785844e-14       2.907731467367e-08      -7.440131534158e-03      -1.426826069133e-05       6.006023813453e-01       6.979653686222e-01      -9.916300680128e-03      -2.118144558546e-05       1.192772781746e-03      -7.446136056393e-03      -6.517490521225e-41      -4.342267084951e-23                     -inf 
       1.775316363205e+00       3.842717413615e-06      -1.046595233506e-02      -1.546242823468e-05       6.302964235977e-08       1.575741058994e-07       1.051797071228e-13       3.151482117988e-08      -7.849464252067e-03      -1.546242545586e-05       6.005717470478e-01       6.979007100307e-01      -1.046162618139e-02      -2.295534180175e-05       1.258334767972e-03      -7.856167547012e-03      -8.549982570095e-41      -5.041965722428e-23                     -inf 
       1.822340025953e+00       3.944838221444e-06      -1.102625001277e-02      -1.672127928816e-05       6.816929414282e-08       1.704232353570e-07       1.198829467353e-13       3.408464707141e-08      -8.269687510486e-03      -1.672127610542e-05       6.005403544944e-01       6.978349026360e-01      -1.102143507167e-02      -2.482543536801e-05       1.325632871665e-03      -8.277147246403e-03      -1.113289149095e-40      -5.838956911913e-23                     -inf 
       1.869363688702e+00       4.046976415701e-06      -1.160105966588e-02      -1.804650520765e-05       7.358050673854e-08       1.839512668464e-07       1.361865878744e-13       3.679025336927e-08      -8.700794750480e-03      -1.804650157624e-05       6.005081924035e-01       6.977679321263e-01      -1.159571660403e-02      -2.679424426255e-05       1.394665244286e-03      -8.709071677117e-03      -1.439454314067e-40      -6.743954420282e-23                     -inf 
       1.916387351451e+00       4.149131996387e-06      -1.219037240575e-02      -1.943979344142e-05       7.927018958470e-08       1.981754739618e-07       1.542178402890e-13       3.963509479235e-08      -9.142779305564e-03      -1.943978931301e-05       6.004752628346e-01       6.976997999136e-01      -1.218445983616e-02      -2.886428430907e-05       1.465429993128e-03      -9.151937333535e-03      -1.848870225437e-40      -7.768518602824e-23                     -inf 
       1.963411014199e+00       4.251304963500e-06      -1.279417919790e-02      -2.090282992990e-05       8.524524611735e-08       2.131131152934e-07       1.741104772870e-13       4.262262305867e-08      -9.595634399883e-03      -2.090282525240e-05       6.004415569086e-01       6.976304949949e-01      -1.278765362800e-02      -3.103806913287e-05       1.537925180779e-03      -9.605740679986e-03      -2.359876253265e-40      -8.925100070129e-23                     -inf 
       2.010434676948e+00       4.353495317041e-06      -1.341247086229e-02      -2.243729908889e-05       9.151256809724e-08       2.287814202431e-07       1.960049880850e-13       4.575628404862e-08      -1.005935314841e-02      -2.243729380627e-05       6.004070727863e-01       6.975600146897e-01      -1.340528664206e-02      -3.331811011665e-05       1.612148825174e-03      -1.007047815087e-02      -2.994250610052e-40      -1.022708432434e-22                     -inf 
       2.065747497895e+00       4.473721663771e-06      -1.415827999160e-02      -2.433596962283e-05       9.926808321842e-08       2.481702080461e-07       2.245214171637e-13       4.963404160921e-08      -1.061870999571e-02      -2.433596355104e-05       6.003655064575e-01       6.974755968669e-01      -1.415025958977e-02      -3.613947111393e-05       1.701665932306e-03      -1.063112810596e-02      -3.933536579711e-40      -1.196421414180e-22                     -inf 
       2.121060318842e+00       4.593972066814e-06      -1.492410243323e-02      -2.633854081674e-05       1.074486911335e-07       2.686217278337e-07       2.562642635701e-13       5.372434556674e-08      -1.119307682729e-02      -2.633853386540e-05       6.003228501430e-01       6.973895365748e-01      -1.491517594081e-02      -3.911540192804e-05       1.793568396383e-03      -1.120689592702e-02      -5.129510393946e-40      -1.394765521210e-22                     -inf 
       2.176373139790e+00       4.714246526170e-06      -1.570992248473e-02      -2.844774581261e-05       1.160655545031e-07       2.901638862578e-07       2.914997237194e-13       5.803277725155e-08      -1.178244186633e-02      -2.844773788385e-05       6.002790995657e-01       6.973018287392e-01      -1.570001620635e-02      -4.224997748563e-05       1.887852757522e-03      -1.179777565986e-02      -6.642653368948e-40      -1.620468714391e-22                     -inf 
       2.231685960737e+00       4.834545041840e-06      -1.651572416271e-02      -3.066631469572e-05       1.251298116327e-07       3.128245290818e-07       3.305081930350e-13       6.256490581636e-08      -1.238679312528e-02      -3.066630568376e-05       6.002342570955e-01       6.972124760763e-01      -1.650476051774e-02      -4.554726805490e-05       1.984515469894e-03      -1.240376129067e-02      -8.545574342491e-40      -1.876477118027e-22                     -inf 
       2.286998781684e+00       4.954867613824e-06      -1.734149120650e-02      -3.299697445683e-05       1.346525855630e-07       3.366314639076e-07       3.735846514375e-13       6.732629278152e-08      -1.300611840865e-02      -3.299696424761e-05       6.001883116085e-01       6.971214658413e-01      -1.732938863030e-02      -4.901133914594e-05       2.083552902726e-03      -1.302484674862e-02      -1.092503478326e-39      -2.165966202682e-22                     -inf 
       2.342311602631e+00       5.075214242120e-06      -1.818720708014e-02      -3.544244895467e-05       1.446449690339e-07       3.616124225848e-07       4.210389852805e-13       7.232248451696e-08      -1.364040531448e-02      -3.544243742539e-05       6.001412672692e-01       6.970288030644e-01      -1.817387992535e-02      -5.264625141157e-05       2.184961340714e-03      -1.366102590714e-02      -1.388424215355e-39      -2.492352262096e-22                     -inf 
       2.397624423578e+00       5.195584926731e-06      -1.905285497445e-02      -3.800545887897e-05       1.551180390226e-07       3.877950975565e-07       4.731963865836e-13       7.755901951129e-08      -1.428964123589e-02      -3.800544589768e-05       6.000931145414e-01       6.969344770613e-01      -1.903821341251e-02      -5.645606054925e-05       2.288736984713e-03      -1.431229258532e-02      -1.754545226050e-39      -2.859304136851e-22                     -inf 
       2.458145055855e+00       5.327316309381e-06      -2.002282045129e-02      -4.094764784771e-05       1.671409203316e-07       4.178523008289e-07       5.360557689967e-13       8.357046016578e-08      -1.501711534436e-02      -4.094763311519e-05       6.000391668277e-01       6.968293748684e-01      -2.000663275559e-02      -6.082972929837e-05       2.404990731847e-03      -1.504215510390e-02      -2.252678910053e-39      -3.311935090117e-22                     -inf 
       2.518665688132e+00       5.459076491493e-06      -2.101660469044e-02      -4.403735489226e-05       1.797669292089e-07       4.494173230223e-07       6.054222482192e-13       8.988346460446e-08      -1.576245352467e-02      -4.403733822584e-05       5.999838874973e-01       6.967222771042e-01      -2.099875245517e-02      -6.542292708470e-05       2.524068567221e-03      -1.579006420336e-02      -2.874562850124e-39      -3.823376770805e-22                     -inf 
       2.579186320409e+00       5.590865473066e-06      -2.203418453302e-02      -4.727813044384e-05       1.930104580570e-07       4.825261451426e-07       6.817876713894e-13       9.650522902851e-08      -1.652563840768e-02      -4.727811164698e-05       5.999272865120e-01       6.966131958869e-01      -2.201454347127e-02      -7.024094517023e-05       2.645965165187e-03      -1.655601154991e-02      -3.646796952919e-39      -4.399577671393e-22                     -inf 
       2.639706952686e+00       5.722683254102e-06      -2.307553642743e-02      -5.067352016831e-05       2.068858778921e-07       5.172146947302e-07       7.656679730591e-13       1.034429389460e-07      -1.730665232969e-02      -5.067349902995e-05       5.998693511873e-01       6.965021172456e-01      -2.305397623079e-02      -7.528906712311e-05       2.770675079788e-03      -1.733998872991e-02      -4.600860009189e-39      -5.046922212480e-22                     -inf 
       2.700227584963e+00       5.854529834599e-06      -2.414063642807e-02      -5.422706490840e-05       2.214075054445e-07       5.535187636113e-07       8.576036155826e-13       1.107037527223e-07      -1.810547733153e-02      -5.422704120224e-05       5.998100884301e-01       6.963890498799e-01      -2.411702062656e-02      -8.057256866403e-05       2.898192744457e-03      -1.814198724870e-02      -5.773856288025e-39      -5.772251069521e-22                     -inf 
       2.760748217240e+00       5.986405214558e-06      -2.522946019129e-02      -5.794230062560e-05       2.365896229153e-07       5.914740572882e-07       9.581602073959e-13       1.182948114576e-07      -1.892209515546e-02      -5.794227410936e-05       5.997494972040e-01       6.962739933209e-01      -2.520364601343e-02      -8.609671751224e-05       3.028512471004e-03      -1.896199852720e-02      -7.209353465764e-39      -6.582881944498e-22                     -inf 
       2.821268849518e+00       6.118309393979e-06      -2.634198297792e-02      -6.182275834172e-05       2.524464730861e-07       6.311161827153e-07       1.067929035936e-12       1.262232365431e-07      -1.975648724713e-02      -6.182272875645e-05       5.996875744621e-01       6.961569447953e-01      -2.631382121117e-02      -9.186677323093e-05       3.161628450347e-03      -1.980001390354e-02      -8.958324950407e-39      -7.486630758429e-22                     -inf 
       2.894144312127e+00       6.277179034499e-06      -2.771303306043e-02      -6.671963744960e-05       2.724559076946e-07       6.811397692365e-07       1.213208593168e-12       1.362279538473e-07      -2.078477481132e-02      -6.671960380039e-05       5.996112399540e-01       6.960133551061e-01      -2.768183711277e-02      -9.914851544636e-05       3.325621411049e-03      -2.083298375411e-02      -1.156527735269e-38      -8.710298485338e-22                     -inf 
