# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_scf            16:(.)p_scf              17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf            
       3.019507542292e+04       8.000804474602e-07       1.494558631280e+01       2.073545587008e+03       1.432716067012e+04       4.744709525811e-01       4.326240241913e+08       8.585894097777e+00       2.287605214272e+06       6.187416611260e+04       3.676134092968e+05       5.263940977620e+05       1.056104413956e+06       4.299591301399e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.757986736511e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.998513577883e+04       8.111295722988e-07       1.504752404173e+01       2.045527887513e+03       1.432705873239e+04       4.777894303577e-01       4.296131284608e+08       8.644157832434e+00       2.224646878553e+06       6.059256871444e+04       3.599990458478e+05       5.119070132199e+05       1.027038832258e+06       4.184184338593e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.794640099923e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.977665552217e+04       8.223300375908e-07       1.515013958255e+01       2.017893173079e+03       1.432695611685e+04       4.811310986584e-01       4.266231639289e+08       8.702804882914e+00       2.163421184689e+06       5.933751563524e+04       3.525423903439e+05       4.978186187854e+05       9.987731485053e+05       4.071892857959e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.832054261373e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.956962450839e+04       8.336838914383e-07       1.525343721566e+01       1.990636173976e+03       1.432685281922e+04       4.844961192874e-01       4.236539851042e+08       8.761837613278e+00       2.103880451056e+06       5.810845711244e+04       3.452401764769e+05       4.841179426771e+05       9.712853498202e+05       3.962632377142e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.870244920919e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.936403266345e+04       8.451932091759e-07       1.535742124563e+01       1.963751693232e+03       1.432674883519e+04       4.878846551743e-01       4.207054475065e+08       8.821258400142e+00       2.045978308176e+06       5.690485476938e+04       3.380892055861e+05       4.707943150451e+05       9.445540290960e+05       3.856320712672e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.909228100185e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.915986998335e+04       8.568600937239e-07       1.546209600128e+01       1.937234605627e+03       1.432664416043e+04       4.912968703820e-01       4.177774076601e+08       8.881069632725e+00       1.989669662613e+06       5.572618137949e+04       3.310863452563e+05       4.578373596625e+05       9.185583683273e+05       3.752877917238e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.949020148886e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.895712653360e+04       8.686866759455e-07       1.556746583583e+01       1.911079856699e+03       1.432653879060e+04       4.947329301147e-01       4.148697230868e+08       8.941273712886e+00       1.934910661855e+06       5.457192063535e+04       3.242285279469e+05       4.452369858454e+05       8.932781223987e+05       3.652226218681e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.989637751480e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.875579244881e+04       8.806751150082e-07       1.567353512698e+01       1.885282461768e+03       1.432643272131e+04       4.981930007253e-01       4.119822522986e+08       9.001873055164e+00       1.881658660167e+06       5.344156692260e+04       3.175127496478e+05       4.329833805949e+05       8.686936033200e+05       3.554289960652e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.031097933956e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.855585793215e+04       8.928275987508e-07       1.578030827701e+01       1.859837504970e+03       1.432632594816e+04       5.016772497240e-01       4.091148547912e+08       9.062870086824e+00       1.829872185381e+06       5.233462509843e+04       3.109360685635e+05       4.210670009561e+05       8.447856648947e+05       3.458995544894e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.073418070756e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.835731325488e+04       9.051463440533e-07       1.588778971288e+01       1.834740138303e+03       1.432621846672e+04       5.051858457858e-01       4.062673910371e+08       9.124267247888e+00       1.779510906604e+06       5.125061027474e+04       3.044956038252e+05       4.094785665864e+05       8.215356878110e+05       3.366271375102e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.116615891840e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.816014875590e+04       9.176335972129e-07       1.599598388635e+01       1.809985580693e+03       1.432611027255e+04       5.087189587587e-01       4.034397224787e+08       9.186066991185e+00       1.730535602810e+06       5.018904760579e+04       2.981885342284e+05       3.982090525292e+05       7.989255651422e+05       3.276047802315e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.160709489883e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.796435484127e+04       9.302916343239e-07       1.610489527404e+01       1.785569117062e+03       1.432600136116e+04       5.122767596719e-01       4.006317115215e+08       9.248271782384e+00       1.682908132295e+06       4.914947208016e+04       2.920120969977e+05       3.872496821860e+05       7.769376882473e+05       3.188257071807e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.205717327627e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.776992198375e+04       9.431227616624e-07       1.621452837758e+01       1.761486097424e+03       1.432589172806e+04       5.158594207438e-01       3.978432215276e+08       9.310884100037e+00       1.636591402984e+06       4.813142831711e+04       2.859635865763e+05       3.765919204818e+05       7.555549330583e+05       3.102833271418e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.251658245371e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.757684072230e+04       9.561293160760e-07       1.632488772368e+01       1.737731935976e+03       1.432578136871e+04       5.194671153905e-01       3.950741168089e+08       9.373906435617e+00       1.591549343538e+06       4.713447036715e+04       2.800403534414e+05       3.662274672188e+05       7.347606467461e+05       3.019712281311e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.298551468621e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.738510166167e+04       9.693136653783e-07       1.643597786426e+01       1.714302110217e+03       1.432567027857e+04       5.231000182337e-01       3.923242626206e+08       9.437341293557e+00       1.547746875269e+06       4.615816151667e+04       2.742398029435e+05       3.561482506128e+05       7.145386347519e+05       2.938831725094e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.346416615878e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.719469547192e+04       9.826782087480e-07       1.654780337652e+01       1.691192160068e+03       1.432555845306e+04       5.267583051093e-01       3.895935251546e+08       9.501191191290e+00       1.505149884824e+06       4.520207409670e+04       2.685593941700e+05       3.463464210082e+05       6.948731481772e+05       2.860130922276e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.395273706596e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.700561288795e+04       9.962253771331e-07       1.666036886304e+01       1.668397687013e+03       1.432544588757e+04       5.304421530759e-01       3.868817715330e+08       9.565458659286e+00       1.463725197621e+06       4.426578929557e+04       2.629966388322e+05       3.368143447643e+05       6.757488715190e+05       2.783550842032e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.445143169293e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.681784470909e+04       1.009957633661e-06       1.677367895193e+01       1.645914353245e+03       1.432533257748e+04       5.341517404227e-01       3.841888698016e+08       9.630146241094e+00       1.423440552010e+06       4.334889697549e+04       2.575491001756e+05       3.275445983120e+05       6.571509107440e+05       2.709034058218e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.496045849823e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.663138179859e+04       1.023877474050e-06       1.688773829687e+01       1.623737880825e+03       1.432521851814e+04       5.378872466786e-01       3.815146889234e+08       9.695256493376e+00       1.384264574159e+06       4.245099549290e+04       2.522143919126e+05       3.185299623720e+05       6.390647816901e+05       2.636524705627e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.548003019813e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.644621508326e+04       1.037987427034e-06       1.700255157726e+01       1.601864050859e+03       1.432510370486e+04       5.416488526206e-01       3.788590987724e+08       9.760791985944e+00       1.346166753615e+06       4.157169152255e+04       2.469901771771e+05       3.097634163336e+05       6.214763987872e+05       2.565968437435e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.601036385273e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.626233555294e+04       1.052290054781e-06       1.711812349829e+01       1.580288702678e+03       1.432498813294e+04       5.454367402823e-01       3.762219701273e+08       9.826755301803e+00       1.309117419547e+06       4.071059988525e+04       2.418741675015e+05       3.012381327875e+05       6.043720640889e+05       2.497312383811e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.655168095369e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.607973426014e+04       1.066787953328e-06       1.723445879105e+01       1.559007733032e+03       1.432487179765e+04       5.492510929625e-01       3.736031746649e+08       9.893149037184e+00       1.273087717646e+06       3.986734337913e+04       2.368641218135e+05       2.929474722091e+05       5.877384566052e+05       2.430505111653e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.710420751385e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       2.589840231953e+04       1.081483753012e-06       1.735156221264e+01       1.538017095299e+03       1.432475469422e+04       5.530920952343e-01       3.710025849542e+08       9.959975801583e+00       1.238049587646e+06       3.904155261444e+04       2.319578454555e+05       2.848849777881e+05       5.715626219295e+05       2.365496585433e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       2.766817415846e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
