# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1335       9.591596596508e-11       3.689633348458e-12      -6.936289903216e-12       1.144449938274e-14       1.917826756040e-15       5.129831565789e-16      -9.177269215818e-17 
 1336       9.603060616430e-11       3.673430240288e-12      -6.991641954805e-12       1.143901288755e-14       1.912049160811e-15       5.146144407274e-16      -9.130935702647e-17 
 1337       9.614926959424e-11       3.656887043731e-12      -7.045577362374e-12       1.143361521081e-14       1.906292661312e-15       5.162346091460e-16      -9.083861273855e-17 
 1338       9.627182265131e-11       3.640011211085e-12      -7.098081117491e-12       1.142830519658e-14       1.900557176569e-15       5.178427320452e-16      -9.036055792152e-17 
 1339       9.639813085310e-11       3.622810245260e-12      -7.149138152459e-12       1.142308167956e-14       1.894842624395e-15       5.194378743461e-16      -8.987529191927e-17 
 1340       9.652805883672e-11       3.605291699878e-12      -7.198733340223e-12       1.141794348509e-14       1.889148921387e-15       5.210190956707e-16      -8.938291479379e-17 
 1341       9.666147035712e-11       3.587463179367e-12      -7.246851494282e-12       1.141288942912e-14       1.883475982923e-15       5.225854503324e-16      -8.888352732668e-17 
 1342       9.679822828536e-11       3.569332339063e-12      -7.293477368596e-12       1.140791831820e-14       1.877823723162e-15       5.241359873259e-16      -8.837723102045e-17 
 1343       9.693819460696e-11       3.550906885304e-12      -7.338595657493e-12       1.140302894943e-14       1.872192055036e-15       5.256697503181e-16      -8.786412810004e-17 
 1344       9.708123042021e-11       3.532194575532e-12      -7.382190995584e-12       1.139822011049e-14       1.866580890252e-15       5.271857776378e-16      -8.734432151414e-17 
 1345       9.722719593442e-11       3.513203218388e-12      -7.424247957663e-12       1.139349057957e-14       1.860990139285e-15       5.286831022663e-16      -8.681791493665e-17 
 1346       9.737595046832e-11       3.493940673812e-12      -7.464751058624e-12       1.138883912541e-14       1.855419711379e-15       5.301607518278e-16      -8.628501276807e-17 
 1347       9.752735244829e-11       3.474414853139e-12      -7.503684753366e-12       1.138426450721e-14       1.849869514542e-15       5.316177485794e-16      -8.574572013694e-17 
 1348       9.768125940671e-11       3.454633719199e-12      -7.541033436702e-12       1.137976547467e-14       1.844339455544e-15       5.330531094017e-16      -8.520014290120e-17 
 1349       9.783752798025e-11       3.434605286415e-12      -7.576781443267e-12       1.137534076793e-14       1.838829439914e-15       5.344658457889e-16      -8.464838764963e-17 
 1350       9.799601390820e-11       3.414337620898e-12      -7.610913047431e-12       1.137098911759e-14       1.833339371937e-15       5.358549638393e-16      -8.409056170326e-17 
 1351       9.815657203077e-11       3.393838840548e-12      -7.643412463202e-12       1.136670924466e-14       1.827869154649e-15       5.372194642453e-16      -8.352677311677e-17 
 1352       9.831905628737e-11       3.373117115152e-12      -7.674263844142e-12       1.136249986053e-14       1.822418689840e-15       5.385583422840e-16      -8.295713067993e-17 
 1353       9.848331971499e-11       3.352180666479e-12      -7.703451283266e-12       1.135835966701e-14       1.816987878045e-15       5.398705878074e-16      -8.238174391894e-17 
 1354       9.864921444641e-11       3.331037768383e-12      -7.730958812962e-12       1.135428735624e-14       1.811576618545e-15       5.411551852327e-16      -8.180072309792e-17 
 1355       9.881659170862e-11       3.309696746894e-12      -7.756770404892e-12       1.135028161072e-14       1.806184809362e-15       5.424111135325e-16      -8.121417922028e-17 
 1356       9.898530182104e-11       3.288165980324e-12      -7.780869969904e-12       1.134634110326e-14       1.800812347258e-15       5.436373462253e-16      -8.062222403011e-17 
 1357       9.915519419385e-11       3.266453899360e-12      -7.803241357940e-12       1.134246449697e-14       1.795459127730e-15       5.448328513656e-16      -8.002497001364e-17 
 1358       9.932611732635e-11       3.244568987161e-12      -7.823868357945e-12       1.133865044527e-14       1.790125045009e-15       5.459965915344e-16      -7.942253040062e-17 
 1359       9.949791880520e-11       3.222519779460e-12      -7.842734697776e-12       1.133489759182e-14       1.784809992057e-15       5.471275238295e-16      -7.881501916571e-17 
 1360       9.967044530276e-11       3.200314864660e-12      -7.859824044113e-12       1.133120457054e-14       1.779513860564e-15       5.482245998554e-16      -7.820255102995e-17 
 1361       9.984354257542e-11       3.177962883932e-12      -7.875120002362e-12       1.132757000556e-14       1.774236540945e-15       5.492867657142e-16      -7.758524146210e-17 
 1362       1.000170554619e-10       3.155472531311e-12      -7.888606116570e-12       1.132399251124e-14       1.768977922334e-15       5.503129619956e-16      -7.696320668010e-17 
 1363       1.001908357218e-10       3.132852375326e-12      -7.900270369874e-12       1.132047062959e-14       1.763737902464e-15       5.513021662184e-16      -7.633655985558e-17 
 1364       1.003647656469e-10       3.110110321583e-12      -7.910118738865e-12       1.131700264194e-14       1.758516417395e-15       5.522535206734e-16      -7.570539968004e-17 
 1365       1.005387347002e-10       3.087254144608e-12      -7.918161784456e-12       1.131358675523e-14       1.753313412095e-15       5.531662059330e-16      -7.506982167885e-17 
 1366       1.007126316967e-10       3.064291665885e-12      -7.924410164736e-12       1.131022116431e-14       1.748128830593e-15       5.540393985171e-16      -7.442992199808e-17 
 1367       1.008863448026e-10       3.041230753940e-12      -7.928874635166e-12       1.130690405194e-14       1.742962615973e-15       5.548722708865e-16      -7.378579740574e-17 
 1368       1.010597615345e-10       3.018079324429e-12      -7.931566048781e-12       1.130363358875e-14       1.737814710374e-15       5.556639914355e-16      -7.313754529292e-17 
 1369       1.012327687573e-10       2.994845340225e-12      -7.932495356384e-12       1.130040793324e-14       1.732685054992e-15       5.564137244853e-16      -7.248526367491e-17 
 1370       1.014052526839e-10       2.971536811502e-12      -7.931673606755e-12       1.129722523172e-14       1.727573590068e-15       5.571206302771e-16      -7.182905119246e-17 
 1371       1.015770988735e-10       2.948161795824e-12      -7.929111946841e-12       1.129408361830e-14       1.722480254895e-15       5.577838649646e-16      -7.116900711284e-17 
 1372       1.017481922305e-10       2.924728398231e-12      -7.924821621960e-12       1.129098121490e-14       1.717404987812e-15       5.584025806076e-16      -7.050523133108e-17 
 1373       1.019184170035e-10       2.901244771324e-12      -7.918813976000e-12       1.128791613119e-14       1.712347726200e-15       5.589759251650e-16      -6.983782437111e-17 
 1374       1.020876567840e-10       2.877719115353e-12      -7.911100451616e-12       1.128488646455e-14       1.707308406486e-15       5.595030424875e-16      -6.916688738691e-17 
 1375       1.022557945051e-10       2.854159678303e-12      -7.901692590433e-12       1.128189030011e-14       1.702286964133e-15       5.599830723109e-16      -6.849252216369e-17 
 1376       1.024227124405e-10       2.830574755979e-12      -7.890602033242e-12       1.127892571068e-14       1.697283333642e-15       5.604151502491e-16      -6.781483111906e-17 
 1377       1.025882922031e-10       2.806972692097e-12      -7.877840520204e-12       1.127599075671e-14       1.692297448551e-15       5.607984077871e-16      -6.713391730419e-17 
 1378       1.027524147442e-10       2.783361878364e-12      -7.863419891043e-12       1.127308348633e-14       1.687329241431e-15       5.611319722740e-16      -6.644988440496e-17 
 1379       1.029149603519e-10       2.759750754570e-12      -7.847352085250e-12       1.127020193528e-14       1.682378643883e-15       5.614149669164e-16      -6.576283674314e-17 
 1380       1.030758086501e-10       2.736147808671e-12      -7.829649142280e-12       1.126734412687e-14       1.677445586537e-15       5.616465107708e-16      -6.507287927756e-17 
 1381       1.032348385974e-10       2.712561576878e-12      -7.810323201753e-12       1.126450807202e-14       1.672529999050e-15       5.618257187372e-16      -6.438011760525e-17 
 1382       1.033919284855e-10       2.689000643742e-12      -7.789386503655e-12       1.126169176918e-14       1.667631810103e-15       5.619517015520e-16      -6.368465796263e-17 
 1383       1.035469559388e-10       2.665473642240e-12      -7.766851388530e-12       1.125889320433e-14       1.662750947399e-15       5.620235657808e-16      -6.298660722668e-17 
 1384       1.036997979124e-10       2.641989253862e-12      -7.742730297690e-12       1.125611035096e-14       1.657887337663e-15       5.620404138118e-16      -6.228607291606e-17 
 1385       1.038503306913e-10       2.618556208698e-12      -7.717035773405e-12       1.125334117003e-14       1.653040906635e-15       5.620013438485e-16      -6.158316319232e-17 
 1386       1.039984298893e-10       2.595183285526e-12      -7.689780459108e-12       1.125058360996e-14       1.648211579073e-15       5.619054499032e-16      -6.087798686105e-17 
 1387       1.041439704476e-10       2.571879311894e-12      -7.660977099592e-12       1.124783560661e-14       1.643399278747e-15       5.617518217894e-16      -6.017065337305e-17 
 1388       1.042868266337e-10       2.548653164211e-12      -7.630638541209e-12       1.124509508323e-14       1.638603928439e-15       5.615395451154e-16      -5.946127282548e-17 
 1389       1.044268720403e-10       2.525513767829e-12      -7.598777732073e-12       1.124235995050e-14       1.633825449940e-15       5.612677012773e-16      -5.874995596303e-17 
 1390       1.045639795840e-10       2.502470097134e-12      -7.565407722254e-12       1.123962810641e-14       1.629063764047e-15       5.609353674516e-16      -5.803681417909e-17 
 1391       1.046980215040e-10       2.479531175632e-12      -7.530541663981e-12       1.123689743634e-14       1.624318790564e-15       5.605416165887e-16      -5.732195951693e-17 
 1392       1.048288693613e-10       2.456706076030e-12      -7.494192811841e-12       1.123416581294e-14       1.619590448296e-15       5.600855174058e-16      -5.660550467081e-17 
 1393       1.049563940371e-10       2.434003920330e-12      -7.456374522977e-12       1.123143109619e-14       1.614878655047e-15       5.595661343797e-16      -5.588756298722e-17 
 1394       1.050804657319e-10       2.411433879910e-12      -7.417100257287e-12       1.122869113333e-14       1.610183327622e-15       5.589825277404e-16      -5.516824846599e-17 
 1395       1.052009539643e-10       2.389005175614e-12      -7.376383577628e-12       1.122594375885e-14       1.605504381820e-15       5.583337534635e-16      -5.444767576148e-17 
 1396       1.053177275694e-10       2.366727077834e-12      -7.334238150009e-12       1.122318679444e-14       1.600841732435e-15       5.576188632638e-16      -5.372596018371e-17 
 1397       1.054306546982e-10       2.344608906603e-12      -7.290677743793e-12       1.122041804903e-14       1.596195293251e-15       5.568369045879e-16      -5.300321769958e-17 
 1398       1.055396028162e-10       2.322660031675e-12      -7.245716231898e-12       1.121763531870e-14       1.591564977043e-15       5.559869206076e-16      -5.227956493399e-17 
 1399       1.056444387019e-10       2.300889872615e-12      -7.199367590994e-12       1.121483638668e-14       1.586950695573e-15       5.550679502126e-16      -5.155511917104e-17 
 1400       1.057450284463e-10       2.279307898886e-12      -7.151645901706e-12       1.121201902337e-14       1.582352359587e-15       5.540790280038e-16      -5.082999835514e-17 
 1401       1.058412374508e-10       2.257923629932e-12      -7.102565348806e-12       1.120918098622e-14       1.577769878815e-15       5.530191842865e-16      -5.010432109224e-17 
 1402       1.059329466876e-10       2.236745731376e-12      -7.052142157231e-12       1.120632016766e-14       1.573203169865e-15       5.518880530368e-16      -4.937819384123e-17 
 1403       1.060201016657e-10       2.215779293104e-12      -7.000400421796e-12       1.120343504022e-14       1.568652180011e-15       5.506877027561e-16      -4.865167233973e-17 
 1404       1.061026639727e-10       2.195028522957e-12      -6.947366338685e-12       1.120052421596e-14       1.564116863649e-15       5.494208247000e-16      -4.792479977829e-17 
