#scalar perturbations for mode k = 1.105063066835e-04 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       4.401957590059e+03       8.529898328598e-02      -3.478955669063e-02      -2.840209743338e-07       6.652865837689e-03       5.361946638020e-05       9.101690370874e-07       1.078631690228e-05      -2.641505852614e-02      -3.661625562409e-11       5.994972879857e-01       6.013589608948e-01      -3.478350143686e-02      -2.879287244562e-07       6.729979854517e-03      -2.641509863550e-02      -5.858589854768e-14      -2.649047396739e-02      -1.249361484151e-08       1.538845631072e-04       7.792182668722e-09      -1.633040262242e-09 
       4.414564650858e+03       8.576152003508e-02      -3.497678820170e-02      -2.862165679426e-07       6.685986572243e-03       5.767005940560e-05       9.250549540974e-07       1.159683253602e-05      -2.655907617754e-02      -3.972667081279e-11       5.994968164587e-01       6.013476870883e-01      -3.497066570446e-02      -2.903100085136e-07       6.766734764389e-03      -2.655911676737e-02      -6.035617519661e-14      -2.663368325825e-02      -1.248162130123e-08       1.531300548253e-04       7.963475366510e-09      -1.646356004095e-09 
       4.427171711657e+03       8.622530836331e-02      -3.516449932470e-02      -2.884224401199e-07       6.719168159177e-03       6.175614063304e-05       9.410627511804e-07       1.241445276306e-05      -2.670348124265e-02      -4.284172100892e-11       5.994962937671e-01       6.013364513911e-01      -3.515830643983e-02      -2.927041710250e-07       6.803582362692e-03      -2.670352235218e-02      -6.217492242081e-14      -2.677728450946e-02      -1.246958530552e-08       1.523806357714e-04       8.138058588074e-09      -1.659743608621e-09 
       4.439778772457e+03       8.669034837348e-02      -3.535268987033e-02      -2.906391567129e-07       6.752421963223e-03       6.586504759027e-05       9.582015006213e-07       1.323664574204e-05      -2.684827371286e-02      -4.595108498480e-11       5.994957170172e-01       6.013252520021e-01      -3.534642341472e-02      -2.951112445890e-07       6.840522581966e-03      -2.684831538132e-02      -6.404333072251e-14      -2.692127771129e-02      -1.245750793408e-08       1.516362668748e-04       8.315986631269e-09      -1.673203266390e-09 
       4.452385833256e+03       8.715664016977e-02      -3.554135964083e-02      -2.928671719468e-07       6.785756890284e-03       6.998684773361e-05       9.764767972360e-07       1.406142559522e-05      -2.699345357971e-02      -4.904678314514e-11       5.994950850674e-01       6.013140883689e-01      -3.553501640039e-02      -2.975312617847e-07       6.877555354641e-03      -2.699349584619e-02      -6.596261651004e-14      -2.706566279866e-02      -1.244539022283e-08       1.508969089914e-04       8.497314541501e-09      -1.686735167593e-09 
       4.464992894055e+03       8.762418385780e-02      -3.573050843129e-02      -2.951068528557e-07       6.819179933090e-03       7.411373185115e-05       9.958915672626e-07       1.488723109324e-05      -2.713902083459e-02      -5.212264971873e-11       5.994943975119e-01       6.013029602866e-01      -3.572408516722e-02      -2.999642551724e-07       6.914680612944e-03      -2.713906373797e-02      -6.793402258688e-14      -2.721043969049e-02      -1.243323318343e-08       1.501625231428e-04       8.682098127867e-09      -1.700339502461e-09 
       4.482560264593e+03       8.827777273575e-02      -3.599487714686e-02      -2.982477686147e-07       6.865910820852e-03       7.986115381535e-05       1.024846493224e-06       1.603732871231e-05      -2.734250822421e-02      -5.636664528878e-11       5.994933442116e-01       6.012875104014e-01      -3.598833693630e-02      -3.033762219993e-07       6.966567085222e-03      -2.734255207938e-02      -7.077040317598e-14      -2.741283308006e-02      -1.241622923801e-08       1.491474084913e-04       8.945455242750e-09      -1.719417677706e-09 
       4.500127635131e+03       8.893379293470e-02      -3.626017498772e-02      -3.014125925552e-07       6.912835419591e-03       8.559312268086e-05       1.056012132157e-06       1.718435564508e-05      -2.754674777055e-02      -6.055286410922e-11       5.994921788359e-01       6.012721243696e-01      -3.625351146401e-02      -3.068135360772e-07       7.018632821942e-03      -2.754679265152e-02      -7.371398063874e-14      -2.761598706391e-02      -1.239915358901e-08       1.481417701333e-04       9.215787940251e-09      -1.738637382535e-09 
       4.517695005669e+03       8.959224475429e-02      -3.652640135422e-02      -3.046018246600e-07       6.959961864926e-03       9.130047276745e-05       1.089380617644e-06       1.832648029904e-05      -2.775173944938e-02      -6.467479456866e-11       5.994909004770e-01       6.012567997225e-01      -3.651960812190e-02      -3.102762853153e-07       7.070877638055e-03      -2.775178542908e-02      -7.676838548512e-14      -2.781990151547e-02      -1.238200885731e-08       1.471455055985e-04       9.493254853974e-09      -1.757999131387e-09 
       4.535262376208e+03       9.025312849968e-02      -3.679355563600e-02      -3.078158240453e-07       7.007295272424e-03       9.697738404761e-05       1.124940724774e-06       1.946254017389e-05      -2.795748323630e-02      -6.872871050650e-11       5.994895087681e-01       6.012415340121e-01      -3.678662627905e-02      -3.137645575493e-07       7.123301347895e-03      -2.795753038650e-02      -7.993735704464e-14      -2.802457630938e-02      -1.236479760459e-08       1.461585133870e-04       9.778017656543e-09      -1.777503438197e-09 
       4.552829746746e+03       9.091644448169e-02      -3.706163721467e-02      -3.110548650965e-07       7.054838942513e-03       1.026200466340e-04       1.162679164078e-06       2.059177476979e-05      -2.816397910644e-02      -7.271254922014e-11       5.994880036397e-01       6.012263248041e-01      -3.705456530183e-02      -3.172784405413e-07       7.175903765169e-03      -2.816402749768e-02      -8.322474630777e-14      -2.823001132116e-02      -1.234752233452e-08       1.451806929715e-04       1.007024111069e-08      -1.797150817015e-09 
       4.570397117284e+03       9.158219301685e-02      -3.733064546541e-02      -3.143191783901e-07       7.102595234535e-03       1.082256922232e-04       1.202581398152e-06       2.171363188409e-05      -2.837122703442e-02      -7.662510209013e-11       5.994863851492e-01       6.012111696699e-01      -3.732342455384e-02      -3.208180219792e-07       7.228684702964e-03      -2.837127673601e-02      -8.663451882818e-14      -2.843620642710e-02      -1.233018549400e-08       1.442119447997e-04       1.037009311967e-08      -1.816941781519e-09 
       4.587964487823e+03       9.225037442749e-02      -3.760057975779e-02      -3.176089618156e-07       7.150565811181e-03       1.137923223000e-04       1.244631984306e-06       2.282771325411e-05      -2.857922699434e-02      -8.046578431942e-11       5.994846534323e-01       6.011960661877e-01      -3.759320339589e-02      -3.243833894765e-07       7.281643973717e-03      -2.857927807432e-02      -9.017075769026e-14      -2.864316150419e-02      -1.231278947444e-08       1.432521702943e-04       1.067774477638e-08      -1.836876845183e-09 
       4.614781476083e+03       9.327506075141e-02      -3.801442489208e-02      -3.226803772523e-07       7.224209327754e-03       1.222119596828e-04       1.312929426510e-06       2.451284977355e-05      -2.889819379156e-02      -8.619020624536e-11       5.994817918769e-01       6.011731043422e-01      -3.800679877600e-02      -3.298759277334e-07       7.362830967617e-03      -2.889824710403e-02      -9.582235131859e-14      -2.896054836605e-02      -1.228612522217e-08       1.418041366954e-04       1.116281913627e-08      -1.867587218993e-09 
       4.641598464344e+03       9.430541829609e-02      -3.843042419406e-02      -3.278120144982e-07       7.298355772592e-03       1.305357566155e-04       1.386136385079e-06       2.617889025205e-05      -2.921891286964e-02      -9.174914987788e-11       5.994786683046e-01       6.011502491800e-01      -3.842253325865e-02      -3.354290695307e-07       7.444432414463e-03      -2.921896856574e-02      -1.017939875832e-13      -2.927970542741e-02      -1.225933656474e-08       1.403764440745e-04       1.166711100197e-08      -1.898636406986e-09 
       4.668415452605e+03       9.534144828922e-02      -3.884857536507e-02      -3.330042829211e-07       7.373004915291e-03       1.387633773516e-04       1.464193049955e-06       2.782577244789e-05      -2.954138412995e-02      -9.714583535885e-11       5.994752822031e-01       6.011274908190e-01      -3.884040453397e-02      -3.410431255164e-07       7.526447638401e-03      -2.954144235640e-02      -1.081018759349e-13      -2.960063232967e-02      -1.223243132841e-08       1.389687552679e-04       1.219127355880e-08      -1.930026229663e-09 
       4.695232440865e+03       9.638315199249e-02      -3.926887608861e-02      -3.382575547730e-07       7.448155791358e-03       1.468952867368e-04       1.547040021426e-06       2.945359416767e-05      -2.986560747049e-02      -1.023840082260e-10       5.994716364727e-01       6.011048230093e-01      -3.926041027663e-02      -3.467184059266e-07       7.608875959993e-03      -2.986566836969e-02      -1.147629520026e-13      -2.992332853752e-02      -1.220541699345e-08       1.375807375289e-04       1.273597878900e-08      -1.961758507834e-09 
       4.722049429126e+03       9.743053070218e-02      -3.969132403211e-02      -3.435721818630e-07       7.523807051455e-03       1.549323638200e-04       1.634618637947e-06       3.106253599323e-05      -3.019158278654e-02      -1.074676293212e-10       5.994677289737e-01       6.010822346711e-01      -3.968254814673e-02      -3.524552205836e-07       7.691716696370e-03      -3.019164649670e-02      -1.217949057455e-13      -3.024779376344e-02      -1.217830088138e-08       1.362120645408e-04       1.330191796342e-08      -1.993835063797e-09 
       4.748866417387e+03       9.848358575014e-02      -4.011591684624e-02      -3.489485001270e-07       7.599957054560e-03       1.628757986939e-04       1.726871036369e-06       3.265284065200e-05      -3.051930996996e-02      -1.124007981320e-10       5.994635626738e-01       6.010597201204e-01      -4.010681578889e-02      -3.582538788931e-07       7.774969161009e-03      -3.051937662519e-02      -1.292162098479e-13      -3.057402745077e-02      -1.215108994871e-08       1.348624139593e-04       1.388980199027e-08      -2.026257717316e-09 
       4.807946404330e+03       1.008235856800e-01      -4.105888512542e-02      -3.610122316061e-07       7.769472306075e-03       1.800523002954e-04       1.946321333721e-06       3.609204980220e-05      -3.124749997349e-02      -1.227584852968e-10       5.994534639764e-01       6.010103309977e-01      -4.104901438983e-02      -3.712485217162e-07       7.959830345741e-03      -3.124757357056e-02      -1.470363721750e-13      -3.129898456476e-02      -1.209084076455e-08       1.319545869046e-04       1.526603802085e-08      -2.098917731949e-09 
       4.867026391273e+03       1.031911580502e-01      -4.201222661005e-02      -3.733803231717e-07       7.941378131961e-03       1.967975219252e-04       2.187590599202e-06       3.944551714677e-05      -3.198419098814e-02      -1.324497694053e-10       5.994420998313e-01       6.009611646488e-01      -4.200151284095e-02      -3.845481223949e-07       8.146679085289e-03      -3.198427211798e-02      -1.670622845380e-13      -3.203251890693e-02      -1.203023239003e-08       1.291342638072e-04       1.676054881143e-08      -2.173285962298e-09 
       4.926106378215e+03       1.055863190462e-01      -4.297591537502e-02      -3.860560661686e-07       8.115652692197e-03       2.131284073387e-04       2.450113900630e-06       4.271667883730e-05      -3.272938168847e-02      -1.415164575848e-10       5.994294602655e-01       6.009121314099e-01      -4.296428517199e-02      -3.981559675802e-07       8.335507854770e-03      -3.272947090371e-02      -1.895364657084e-13      -3.277462619984e-02      -1.196932810583e-08       1.263982689873e-04       1.838201546534e-08      -2.249381655099e-09 
       4.985186365158e+03       1.080090858123e-01      -4.394992513149e-02      -3.990427411996e-07       8.292274756895e-03       2.290610093919e-04       2.733352177030e-06       4.590879162238e-05      -3.348307066662e-02      -1.499974210640e-10       5.994155302806e-01       6.008631421423e-01      -4.393730504763e-02      -4.120753337442e-07       8.526309044107e-03      -3.348316848402e-02      -2.147248842093e-13      -3.352530221596e-02      -1.190818638866e-08       1.237435441418e-04       2.013965902331e-08      -2.327224087852e-09 
       5.044266352101e+03       1.104594764968e-01      -4.493422921976e-02      -4.123436251593e-07       8.471223791194e-03       2.446104066892e-04       3.036790145952e-06       4.902491624173e-05      -3.424525642733e-02      -1.579287461557e-10       5.994002919726e-01       6.008141099027e-01      -4.492054576124e-02      -4.263094870496e-07       8.719074956512e-03      -3.424536332996e-02      -2.429189330447e-13      -3.428454266369e-02      -1.184686121522e-08       1.211671451739e-04       2.204327107221e-08      -2.406832591071e-09 
       5.103346339044e+03       1.129375102992e-01      -4.592880060186e-02      -4.259619834755e-07       8.652479744331e-03       2.597909460013e-04       3.359934165317e-06       5.206796596211e-05      -3.501593738314e-02      -1.653441107174e-10       5.993837221102e-01       6.007649470560e-01      -4.591398022913e-02      -4.408616832227e-07       8.913797807130e-03      -3.501605382243e-02      -2.744374770808e-13      -3.505234333007e-02      -1.178540243652e-08       1.186662397659e-04       2.410324100518e-08      -2.488226476247e-09 
       5.182636370566e+03       1.163067087530e-01      -4.727968263706e-02      -4.447435494589e-07       8.899331010172e-03       2.796085217630e-04       3.823763937621e-06       5.604196746403e-05      -3.606360072036e-02      -1.745399237293e-10       5.993593422017e-01       6.006986075053e-01      -4.726322078062e-02      -4.608974107500e-07       9.178193107961e-03      -3.606373061626e-02      -3.225776610939e-13      -3.609623894588e-02      -1.170278991280e-08       1.154237207900e-04       2.713299764400e-08      -2.600303057003e-09 
       5.261926402089e+03       1.197257864061e-01      -4.864894107424e-02      -4.641106439639e-07       9.150256136412e-03       2.988173130902e-04       4.321146688807e-06       5.989564476978e-05      -3.712655801483e-02      -1.829328798205e-10       5.993324356547e-01       6.006316621118e-01      -4.863070509203e-02      -4.815196478568e-07       9.446079721286e-03      -3.712670206011e-02      -3.782719651556e-13      -3.715553547598e-02      -1.162012038593e-08       1.123059968593e-04       3.049280590092e-08      -2.715676346812e-09 
       5.341216433612e+03       1.231947995676e-01      -5.003650726310e-02      -4.840710867461e-07       9.405210606715e-03       3.174461388666e-04       4.851048409108e-06       6.363485931371e-05      -3.820480457699e-02      -1.905867721847e-10       5.993029136467e-01       6.005638989897e-01      -5.001636441189e-02      -5.027361734735e-07       9.717438064839e-03      -3.820496340268e-02      -4.425704281598e-13      -3.823022283118e-02      -1.153748450438e-08       1.093071051501e-04       3.421347553171e-08      -2.834392698457e-09 
       5.420506465135e+03       1.267138087445e-01      -5.144231125518e-02      -5.046326778169e-07       9.664151367470e-03       3.355216803884e-04       5.412487289279e-06       6.726504207965e-05      -3.929833535743e-02      -1.975596379005e-10       5.992706765927e-01       6.004951057008e-01      -5.142012869479e-02      -5.245547306258e-07       9.992248255951e-03      -3.929850953755e-02      -5.166507916125e-13      -3.932029086657e-02      -1.145496335522e-08       1.064213938588e-04       3.832826833079e-08      -2.956498309449e-09 
       5.499796496658e+03       1.302828788901e-01      -5.286628177613e-02      -5.258031910866e-07       9.927036585051e-03       3.530687672715e-04       6.004528999079e-06       7.079125092769e-05      -4.040714492531e-02      -2.039044233351e-10       5.992356143653e-01       6.004250684214e-01      -5.284192657602e-02      -5.469830258298e-07       1.027049010588e-02      -4.040733498121e-02      -6.018317943997e-13      -4.042572936493e-02      -1.137262936014e-08       1.036435073472e-04       4.287306389223e-08      -3.082039156068e-09 
       5.579086528180e+03       1.339020796644e-01      -5.430834619964e-02      -5.475903694694e-07       1.019382544606e-02       3.701106147639e-04       6.626282599569e-06       7.421821819019e-05      -4.153122744744e-02      -2.096695542210e-10       5.991976069301e-01       6.003535716574e-01      -5.428168534689e-02      -5.700287284693e-07       1.055214311447e-02      -4.153143385167e-02      -6.995877268518e-13      -4.154652798950e-02      -1.129054707457e-08       1.009683714008e-04       4.788654249323e-08      -3.211061023909e-09 
       5.658376559703e+03       1.375714857059e-01      -5.576843052234e-02      -5.700019240794e-07       1.046447805728e-02       3.866689487745e-04       7.276897240004e-06       7.755037579972e-05      -4.267057666703e-02      -2.148993580379e-10       5.991565246511e-01       6.002803977446e-01      -5.573933093002e-02      -5.936994701595e-07       1.083718646496e-02      -4.267079984690e-02      -8.115642817367e-13      -4.268267625240e-02      -1.120877391482e-08       9.839117886186e-05       5.341038150424e-08      -3.343609547012e-09 
       5.774462287401e+03       1.430344599171e-01      -5.793843471749e-02      -6.039561088418e-07       1.086761917396e-02       4.100812732937e-04       8.279811842829e-06       8.226643026325e-05      -4.436618112777e-02      -2.216741924801e-10       5.990905401964e-01       6.001697823346e-01      -5.790552445993e-02      -6.294982003489e-07       1.126057964731e-02      -4.436642955225e-02      -1.005026708686e-12      -4.437373565218e-02      -1.108971496319e-08       9.478524330921e-05       6.251253666954e-08      -3.544125285562e-09 
       5.890548015100e+03       1.486054932794e-01      -6.014666014947e-02      -6.392890579531e-07       1.127883893442e-02       4.325594093534e-04       9.340430398849e-06       8.680014076761e-05      -4.609447217827e-02      -2.275024052589e-10       5.990171986152e-01       6.000544005887e-01      -6.010965364939e-02      -6.666766377132e-07       1.169112698269e-02      -4.609474655308e-02      -1.239521207921e-12      -4.609763906648e-02      -1.097156408865e-08       9.136615782276e-05       7.295987163023e-08      -3.752440015297e-09 
       6.006633742798e+03       1.542848859406e-01      -6.239285780108e-02      -6.760245726619e-07       1.169802037308e-02       4.541571734900e-04       1.045647235010e-05       9.116251630313e-05      -4.785542459731e-02      -2.324851660947e-10       5.989359883828e-01       5.999335331807e-01      -6.235146935856e-02      -7.052582755542e-07       1.212875930271e-02      -4.785572551907e-02      -1.522714003708e-12      -4.785435071425e-02      -1.085443533059e-08       8.812156066277e-05       8.492402439201e-08      -3.968694757979e-09 
       6.122719470496e+03       1.600729679164e-01      -6.467677164032e-02      -7.141862689082e-07       1.212504862365e-02       4.749240097589e-04       1.162578527356e-05       9.536368183261e-05      -4.964901064422e-02      -2.367120824800e-10       5.988463627617e-01       5.998064467932e-01      -6.463071548130e-02      -7.452664184737e-07       1.257340584127e-02      -4.964933861054e-02      -1.863517673779e-12      -4.964383284168e-02      -1.073842219158e-08       8.504002365926e-05       9.859576199608e-08      -4.193029655091e-09 
       6.238805198194e+03       1.659701014530e-01      -6.699813839091e-02      -7.537975546396e-07       1.255981026117e-02       4.949057147767e-04       1.284633342080e-05       9.941302377468e-05      -5.147519986510e-02      -2.402628071487e-10       5.987477342852e-01       5.996723859164e-01      -6.694712871474e-02      -7.867241775596e-07       1.302499418692e-02      -5.147555528327e-02      -2.272265073501e-12      -5.146604588444e-02      -1.062360041849e-08       8.211097797182e-05       1.141869575169e-07      -4.425584018643e-09 
       6.354890925893e+03       1.719766835341e-01      -6.935668729679e-02      -7.948815944806e-07       1.300219252971e-02       5.141452779928e-04       1.411618822446e-05       1.033193584832e-04      -5.333395889091e-02      -2.432085388596e-10       5.986394757588e-01       5.995305715832e-01      -6.930043831900e-02      -8.296544654256e-07       1.348345023368e-02      -5.333434208540e-02      -2.760902734980e-12      -5.332094812464e-02      -1.051003029984e-08       7.932464430406e-05       1.319327529068e-07      -4.666496238792e-09 
       6.470976653591e+03       1.780931485392e-01      -7.175213987898e-02      -8.374612497330e-07       1.345208229229e-02       5.326840167330e-04       1.543352094982e-05       1.070911596242e-04      -5.522525122462e-02      -2.456135278613e-10       5.985209210075e-01       5.993802001647e-01      -7.169036586322e-02      -8.740799910965e-07       1.394869812923e-02      -5.522566244339e-02      -3.343206150650e-12      -5.520849532803e-02      -1.039775866027e-08       7.667196852000e-05       1.520939456029e-07      -4.915903687309e-09 
       6.592086909208e+03       1.845919855148e-01      -7.429029898885e-02      -8.835022714190e-07       1.392932213571e-02       5.513228215132e-04       1.685660349318e-05       1.108919671836e-04      -5.723303704566e-02      -2.476098957870e-10       5.983854969884e-01       5.992133012036e-01      -7.422245630240e-02      -9.220464240267e-07       1.444123849007e-02      -5.723347768917e-02      -4.067706583753e-12      -5.721248516877e-02      -1.028204942024e-08       7.403787569972e-05       1.760152123045e-07      -5.185308382578e-09 
       6.713197164825e+03       1.912115293964e-01      -7.686797883339e-02      -9.312204818136e-07       1.441447305667e-02       5.692931098714e-04       1.832761863593e-05       1.145656415873e-04      -5.927614055852e-02      -2.491445024244e-10       5.982372485678e-01       5.990352061563e-01      -7.679375656177e-02      -9.716901219993e-07       1.494099649112e-02      -5.927661074399e-02      -4.932128704677e-12      -5.925189895253e-02      -1.016781974134e-08       7.153131985312e-05       2.032450480662e-07      -5.464261612399e-09 
       6.834307420442e+03       1.979524243754e-01      -7.948483455914e-02      -9.806398699580e-07       1.490739254857e-02       5.866497331245e-04       1.984482611441e-05       1.181233648983e-04      -6.135450776307e-02      -2.502778353592e-10       5.980752781823e-01       5.988449002541e-01      -7.940392170081e-02      -1.023036125326e-06       1.544787951690e-02      -6.135500753709e-02      -5.960311174385e-12      -6.132667574699e-02      -1.005508729086e-08       6.914414786412e-05       2.341891317732e-07      -5.752915707067e-09 
       6.955417676059e+03       2.048153738657e-01      -8.214051099922e-02      -1.031783402900e-06       1.540792926661e-02       6.034546342022e-04       2.140661748011e-05       1.215777288971e-04      -6.346807976236e-02      -2.510692247233e-10       5.978986378682e-01       5.986413286716e-01      -8.205259623763e-02      -1.076109206135e-06       1.596179259604e-02      -6.346860910508e-02      -7.179629175319e-12      -6.343675028963e-02      -9.943860725292e-09       6.686881406010e-05       2.692987052836e-07      -6.051421785047e-09 
       7.076527931676e+03       2.118011448949e-01      -8.483464237008e-02      -1.084673207707e-06       1.591592605251e-02       6.197734944719e-04       2.301153536025e-05       1.249420650890e-04      -6.561679241854e-02      -2.515751827431e-10       5.977063283865e-01       5.984233946634e-01      -8.473941373380e-02      -1.130933860854e-06       1.648263831876e-02      -6.561735124712e-02      -8.621443017367e-12      -6.558205255478e-02      -9.834140907896e-09       6.469832907031e-05       3.090755851333e-07      -6.359929759621e-09 
       7.197638187293e+03       2.189105727580e-01      -8.756685187177e-02      -1.139331327631e-06       1.643123006814e-02       6.356645554539e-04       2.465828723283e-05       1.282282103494e-04      -6.780057598951e-02      -2.518438361815e-10       5.974972982540e-01       5.981899579021e-01      -8.746399635421e-02      -1.187534302411e-06       1.701031674966e-02      -6.780116416049e-02      -1.032159381218e-11      -6.776250727946e-02      -9.725921961318e-09       6.262621322661e-05       3.540777455689e-07      -6.678588351354e-09 
       7.318748442910e+03       2.261445659465e-01      -9.033675111181e-02      -1.195780833412e-06       1.695370640250e-02       6.511635749398e-04       2.634573254926e-05       1.314434999829e-04      -7.001935474808e-02      -2.519079552088e-10       5.972704412599e-01       5.979398313997e-01      -9.022595440383e-02      -1.245934452130e-06       1.754472533621e-02      -7.001997205774e-02      -1.232095056226e-11      -6.997803363688e-02      -9.619192204378e-09       6.064645428892e-05       4.049255487790e-07      -7.007545135181e-09 
       7.453752877604e+03       2.343564988765e-01      -9.346835532510e-02      -1.260848159972e-06       1.754444152877e-02       6.679858248927e-04       2.827345269042e-05       1.349458073116e-04      -7.253382624654e-02      -2.517568002199e-10       5.969951205607e-01       5.976398221931e-01      -9.334833435106e-02      -1.313184615003e-06       1.814824677770e-02      -7.253447572090e-02      -1.495946829653e-11      -7.248896417445e-02      -9.501952759832e-09       5.854161019915e-05       4.693435739424e-07      -7.386558440634e-09 
       7.588757312299e+03       2.427259366275e-01      -9.664572040651e-02      -1.328208239791e-06       1.814382150000e-02       6.843068167354e-04       3.024901386778e-05       1.383577171751e-04      -7.509155714055e-02      -2.513746785034e-10       5.966945082802e-01       5.973157504936e-01      -9.651608167648e-02      -1.382732720753e-06       1.875985035817e-02      -7.509223835451e-02      -1.810141192154e-11      -7.504323736241e-02      -9.386513591213e-09       5.653744152666e-05       5.429534427961e-07      -7.778751990107e-09 
       7.723761746993e+03       2.512545094274e-01      -9.986825039888e-02      -1.397897194299e-06       1.875171718342e-02       7.000986600632e-04       3.227091138014e-05       1.416738899167e-04      -7.769241246443e-02      -2.507625755119e-10       5.963668216890e-01       5.969657488087e-01      -9.972859987369e-02      -1.454610543394e-06       1.937938161907e-02      -7.769312488819e-02      -2.183144607963e-11      -7.764071269140e-02      -9.272839686190e-09       5.462734153094e-05       6.269581767830e-07      -8.184325963838e-09 
       7.858766181687e+03       2.599439980394e-01      -1.031353268472e-01      -1.469949751453e-06       1.936798180876e-02       7.153473776641e-04       3.433754008474e-05       1.448917596756e-04      -8.033624520625e-02      -2.499282341321e-10       5.960101861979e-01       5.965878645539e-01      -1.029852707011e-01      -1.528849348132e-06       2.000668138717e-02      -8.033698819337e-02      -2.624660940807e-11      -8.028123805906e-02      -9.160891281498e-09       5.280520740130e-05       7.227118097030e-07      -8.603479591355e-09 
       7.993770616382e+03       2.687963452520e-01      -1.064463080223e-01      -1.544398944738e-06       1.999244886554e-02       7.300550729588e-04       3.644724540869e-05       1.480119668142e-04      -8.302289547421e-02      -2.488863644029e-10       5.956226326596e-01       5.961800567092e-01      -1.062854531652e-01      -1.605479874260e-06       2.064158557486e-02      -8.302366824916e-02      -3.145785379253e-11      -8.296464891122e-02      -9.050624616773e-09       5.106539574288e-05       8.317384798603e-07      -9.036411492674e-09 
       8.128775051076e+03       2.778136681297e-01      -1.098005280693e-01      -1.621276566951e-06       2.062493901742e-02       7.442321886801e-04       3.859838083468e-05       1.510368098150e-04      -8.575218962067e-02      -2.476541635872e-10       5.952020956987e-01       5.957401937388e-01      -1.096284824501e-01      -1.684532317287e-06       2.128392497017e-02      -8.575299126524e-02      -3.759173796380e-11      -8.569076717508e-02      -8.941992561088e-09       4.940268232044e-05       9.557539119516e-07      -9.483320045527e-09 
       8.263779485771e+03       2.869982710748e-01      -1.131972959569e-01      -1.700613569921e-06       2.126526532932e-02       7.578915592431e-04       4.078933012284e-05       1.539690562979e-04      -8.852393932111e-02      -2.462483676651e-10       5.947464105015e-01       5.952660499415e-01      -1.130136687889e-01      -1.766036310279e-06       2.193352501557e-02      -8.852476875867e-02      -4.479229043042e-11      -8.845940036763e-02      -8.834945172533e-09       4.781222586389e-05       1.096689619996e-06      -9.944403859089e-09 
       8.404782506249e+03       2.967722805038e-01      -1.167896387891e-01      -1.786134121141e-06       2.194219889702e-02       7.716206290909e-04       4.311841477517e-05       1.569360467166e-04      -9.146395071175e-02      -2.446122164755e-10       5.942304928684e-01       5.947317188882e-01      -1.165934998762e-01      -1.853810561043e-06       2.261954491717e-02      -9.146480783566e-02      -5.362904771722e-11      -9.139621631046e-02      -8.724776616994e-09       4.622338387948e-05       1.264311427003e-06      -1.044132491936e-08 
       8.545785526727e+03       3.067346075081e-01      -1.204267622523e-01      -1.874403809140e-06       2.262723927519e-02       7.848188049532e-04       4.548742248659e-05       1.598092232605e-04      -9.444979989423e-02      -2.428221244314e-10       5.936710521882e-01       5.941546909427e-01      -1.202176888780e-01      -1.944323139885e-06       2.331307647007e-02      -9.445068310988e-02      -6.401968088960e-11      -9.437892702372e-02      -8.616217884842e-09       4.470372263977e-05       1.455561973497e-06      -1.095415549283e-08 
       8.686788547205e+03       3.168886358892e-01      -1.241077825569e-01      -1.965455131878e-06       2.332014849116e-02       7.975055569000e-04       4.789462455880e-05       1.625926779372e-04      -9.748121399666e-02      -2.408951262793e-10       5.930652563103e-01       5.935320797499e-01      -1.238853541335e-01      -2.037605699505e-06       2.401390043171e-02      -9.748212145314e-02      -7.620485751257e-11      -9.740725581278e-02      -8.509205296285e-09       4.324884660449e-05       1.673606789660e-06      -1.148312736369e-08 
       8.827791567683e+03       3.272380475564e-01      -1.278317799378e-01      -2.059319733506e-06       2.402068131831e-02       8.096999693296e-04       5.033834805482e-05       1.652904156515e-04      -1.005578976777e-01      -2.388467051540e-10       5.924101412087e-01       5.928608713265e-01      -1.275955781473e-01      -2.133689121442e-06       2.472178999405e-02      -1.005588272340e-01      -9.045752666879e-11      -1.004809039948e-01      -8.403673677986e-09       4.185467880536e-05       1.922028110222e-06      -1.202847626268e-08 
       8.968794588161e+03       3.377868452043e-01      -1.315977969242e-01      -2.156028450476e-06       2.472858575727e-02       8.214198437873e-04       5.281697533149e-05       1.679061751614e-04      -1.036795317102e-01      -2.366905273176e-10       5.917026084400e-01       5.921379211321e-01      -1.313474058477e-01      -2.232603486955e-06       2.543651044225e-02      -1.036804808964e-01      -1.070865654728e-10      -1.035995494561e-01      -8.299556664843e-09       4.051743381696e-05       2.204879015697e-06      -1.259044316308e-08 
       9.109797608639e+03       3.485393766599e-01      -1.354048364986e-01      -2.255611285439e-06       2.544360256139e-02       8.326818238699e-04       5.532893762367e-05       1.704434543662e-04      -1.068457714946e-01      -2.344387061125e-10       5.909394269871e-01       5.913599555623e-01      -1.351398427582e-01      -2.334378046545e-06       2.615781879595e-02      -1.068467374673e-01      -1.264407505005e-10      -1.067628443464e-01      -8.196786894156e-09       3.923359305567e-05       2.526744126088e-06      -1.316927574679e-08 
