#scalar perturbations for mode k = 1.105063066833e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       5.745725652526e+03       1.416720659268e-01      -5.707659284198e-01      -9.498117859426e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.839328661057e+02      -8.517831275344e-05       3.876020267829e-01       3.876020829895e-01      -5.120233112316e-01      -9.495903671773e-02       0.000000000000e+00      -2.866790195163e+02      -2.255547325620e-05      -6.461919974755e+01      -5.881042148497e-02       3.002293201026e-03       3.154457824326e-04      -7.363401187603e-02 
       5.857426229017e+03       1.470049218439e-01      -5.671943876711e-01      -9.672505350918e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.946278775493e+02      -8.425253732575e-05       3.875132222649e-01       3.875132721731e-01      -5.116319070636e-01      -9.670448344511e-02       0.000000000000e+00      -2.973807382715e+02      -2.690979563140e-05      -6.873592571997e+01      -5.912071411018e-02       2.767032946250e-03       3.581385077734e-04      -7.567000922996e-02 
       5.969126805507e+03       1.524380229303e-01      -5.638102195811e-01      -9.846766570375e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.055178887689e+02      -8.322469292171e-05       3.874212175104e-01       3.874212619050e-01      -5.112038822283e-01      -9.844853190335e-02       0.000000000000e+00      -3.082768213956e+02      -3.199084795564e-05      -7.301309831078e+01      -5.942702983211e-02       2.553005687456e-03       4.054691312245e-04      -7.769939083126e-02 
       6.080827381997e+03       1.579716548663e-01      -5.605916004556e-01      -1.002088693080e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.166027467269e+02      -8.211465292932e-05       3.873255327773e-01       3.873255723348e-01      -5.107364077703e-01      -1.001910526230e-01       0.000000000000e+00      -3.193670188048e+02      -3.790170360027e-05      -7.745103003327e+01      -5.972879072953e-02       2.358004502667e-03       4.578277975660e-04      -7.972204960192e-02 
       6.192527958487e+03       1.636061302929e-01      -5.575189963905e-01      -1.019485082947e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.278822812827e+02      -8.093934636217e-05       3.872256732135e-01       3.872257085187e-01      -5.102264933002e-01      -1.019319062315e-01       0.000000000000e+00      -3.306510531425e+02      -4.475762561361e-05      -8.205008277673e+01      -6.002543813766e-02       2.180087478260e-03       5.156299886482e-04      -8.173790412576e-02 
       6.304228534977e+03       1.693417908377e-01      -5.545753035538e-01      -1.036864143139e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.393563043903e+02      -7.971320549354e-05       3.871211273010e-01       3.871211588607e-01      -5.096709823980e-01      -1.036709428161e-01       0.000000000000e+00      -3.421286172677e+02      -5.268720712691e-05      -8.681066363226e+01      -6.031644143377e-02       2.017541847307e-03       5.793179420189e-04      -8.374688926579e-02 
       6.415929111468e+03       1.751790092602e-01      -5.517462458665e-01      -1.054224041845e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.510246091679e+02      -7.844855554493e-05       3.870113651814e-01       3.870113934357e-01      -5.090665464130e-01      -1.054080013407e-01       0.000000000000e+00      -3.537993715357e+02      -6.183359268440e-05      -9.173321994947e+01      -6.060130328025e-02       1.868854189446e-03       6.493621368411e-04      -8.574894831178e-02 
       6.547348490524e+03       1.821772730429e-01      -5.485502106336e-01      -1.074621268459e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.650011969349e+02      -7.692559080752e-05       3.868748012683e-01       3.868748261205e-01      -5.082880000194e-01      -1.074489398414e-01       0.000000000000e+00      -3.677772415949e+02      -7.436914705554e-05      -9.773281458791e+01      -6.092796666834e-02       1.709852913451e-03       7.405898401647e-04      -8.809549189605e-02 
       6.678767869580e+03       1.893174053048e-01      -5.454883970935e-01      -1.094985633215e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.792459933568e+02      -7.537870180082e-05       3.867293194194e-01       3.867293413219e-01      -5.074308125360e-01      -1.094865980343e-01       0.000000000000e+00      -3.820213302660e+02      -8.909973097664e-05      -1.039581265529e+02      -6.124481007322e-02       1.566258379406e-03       8.421806895923e-04      -9.043228281602e-02 
       6.810187248636e+03       1.966002056880e-01      -5.425595244810e-01      -1.115313434243e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.937585482988e+02      -7.382071327390e-05       3.865739413708e-01       3.865739607097e-01      -5.064885777356e-01      -1.115206471927e-01       0.000000000000e+00      -3.965308755600e+02      -1.063518505976e-04      -1.104100361406e+02      -6.155122380983e-02       1.436383921308e-03       9.550701728129e-04      -9.275922943169e-02 
       6.941606627692e+03       2.040265542874e-01      -5.397641101326e-01      -1.135601429215e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.085383652062e+02      -7.226289846163e-05       3.864076372848e-01       3.864076543910e-01      -5.054544784181e-01      -1.135507334491e-01       0.000000000000e+00      -4.113050251330e+02      -1.264922942884e-04      -1.170894543078e+02      -6.184666781240e-02       1.318750517582e-03       1.080262745968e-03      -9.507622585984e-02 
       7.073026006749e+03       2.115974181682e-01      -5.370853486607e-01      -1.155847488590e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.235848977407e+02      -7.071497547856e-05       3.862293278279e-01       3.862293429855e-01      -5.043213147955e-01      -1.155764737238e-01       0.000000000000e+00      -4.263428272363e+02      -1.499320550409e-04      -1.239973102893e+02      -6.213066688870e-02       1.212059186151e-03       1.218836535522e-03      -9.738314661788e-02 
       7.204445385805e+03       2.193138583021e-01      -5.344671534087e-01      -1.176049908079e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.388975461915e+02      -6.918451093266e-05       3.860378773303e-01       3.860378907837e-01      -5.030814613984e-01      -1.175974556484e-01       0.000000000000e+00      -4.416432207764e+02      -1.771305982996e-04      -1.311345395128e+02      -6.240280544515e-02       1.115165222637e-03       1.371948549162e-03      -9.967984580135e-02 
       7.335864764861e+03       2.271770369558e-01      -5.318224835639e-01      -1.196204875948e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.544756537709e+02      -6.767614749782e-05       3.858320912133e-01       3.858321031735e-01      -5.017268575871e-01      -1.196132355073e-01       0.000000000000e+00      -4.572050245703e+02      -2.086004376035e-04      -1.385020720329e+02      -6.266272167948e-02       1.027056399068e-03       1.540840429656e-03      -1.019661567505e-01 
       7.511293838880e+03       2.379043308323e-01      -5.281300470393e-01      -1.223023432024e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.756829914723e+02      -6.570018257854e-05       3.855328649744e-01       3.855328752211e-01      -4.997249900302e-01      -1.222951211651e-01       0.000000000000e+00      -4.783832465600e+02      -2.582625290218e-04      -1.486973246658e+02      -6.299009292033e-02       9.215957923357e-04       1.793204520078e-03      -1.050015841404e-01 
       7.654385021738e+03       2.468518225360e-01      -5.249455145536e-01      -1.244814489533e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.933290613362e+02      -6.411989449605e-05       3.852660212436e-01       3.852660302939e-01      -4.979145425707e-01      -1.244742893794e-01       0.000000000000e+00      -4.959983034488e+02      -3.062234411728e-04      -1.573197679835e+02      -6.324013418677e-02       8.446936797089e-04       2.024020125720e-03      -1.074631592005e-01 
       7.797476204595e+03       2.559790369696e-01      -5.216124305257e-01      -1.266521440678e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.112865916368e+02      -6.256776715257e-05       3.849767539082e-01       3.849767619153e-01      -4.959311928053e-01      -1.266451766003e-01       0.000000000000e+00      -5.139171946787e+02      -3.618875849388e-04      -1.662187937751e+02      -6.347459981174e-02       7.750392464689e-04       2.279453282420e-03      -1.099115321662e-01 
       7.940567387453e+03       2.652881924625e-01      -5.181400763842e-01      -1.288136776741e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.295543380510e+02      -6.104473705812e-05       3.846631308274e-01       3.846631379231e-01      -4.937617838527e-01      -1.288069998122e-01       0.000000000000e+00      -5.321375038900e+02      -4.263048427454e-04      -1.753954097956e+02      -6.369323688777e-02       7.118648687557e-04       2.561706973494e-03      -1.123463440397e-01 
       8.083658570310e+03       2.747817201597e-01      -5.145283797124e-01      -1.309652564747e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.481309397851e+02      -5.955207376132e-05       3.843231125051e-01       3.843231188031e-01      -4.913924290577e-01      -1.309589168682e-01       0.000000000000e+00      -5.506565399113e+02      -5.006427981892e-04      -1.848505412207e+02      -6.389582361213e-02       6.544927206933e-04       2.873164578836e-03      -1.147671955810e-01 
       8.226749753168e+03       2.844622810239e-01      -5.107683931126e-01      -1.331060107027e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.670149109478e+02      -5.809071901573e-05       3.839545470765e-01       3.839545526748e-01      -4.888084872816e-01      -1.331000232726e-01       0.000000000000e+00      -5.694713106351e+02      -5.861968589243e-04      -1.945850180309e+02      -6.408216240850e-02       6.023228009448e-04       3.216406327315e-03      -1.171736450762e-01 
       8.369840936025e+03       2.943327840389e-01      -5.068452817876e-01      -1.352349898633e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.862046314875e+02      -5.666126027640e-05       3.835551653727e-01       3.835551703563e-01      -4.859945379110e-01      -1.352293489602e-01       0.000000000000e+00      -5.885784947904e+02      -6.844009501226e-04      -2.045995629071e+02      -6.425207358704e-02       5.548235866306e-04       3.594227619888e-03      -1.195652048233e-01 
       8.512932118883e+03       3.043964057065e-01      -5.027407060729e-01      -1.373511645007e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.056983376006e+02      -5.526415542088e-05       3.831225763708e-01       3.831225808133e-01      -4.829343587415e-01      -1.373458548332e-01       0.000000000000e+00      -6.079744116262e+02      -7.968387282258e-04      -2.148947794843e+02      -6.440538967221e-02       5.115239126686e-04       4.009659221096e-03      -1.219413372429e-01 
       8.697006858441e+03       3.176320319939e-01      -4.971605920311e-01      -1.400528205677e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.312192915917e+02      -5.351497735547e-05       3.825131799984e-01       3.825131838377e-01      -4.786080194423e-01      -1.400479083075e-01       0.000000000000e+00      -6.333436345183e+02      -9.652443692330e-04      -2.285522205199e+02      -6.457795489799e-02       4.613299765141e-04       4.604717303381e-03      -1.249743769967e-01 
