# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_scf            15:(.)p_scf              16:(.)p_prime_scf        17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf               22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       8.943931623267e+08       9.448832320453e-16       5.182159038668e-04       1.725908688233e+12       1.415317267055e+04       1.582433011664e-05       1.265850087592e+13       2.991920809775e-04       1.760730775578e+24       1.740604908829e+18       9.510440219898e+18       1.218018773494e+24       2.978760800117e+24       3.947739824030e-08      -3.947739824030e-08       2.605542767523e-37       1.000000000000e-04       3.091179657647e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.978760800117e+24       9.929165163572e+23      -7.664116017597e+27       2.581848605123e-06       8.959784296419e+00 
       8.881759307633e+08       9.581578941947e-16       5.218434162089e-04       1.701997350118e+12       1.415317266692e+04       1.593510042410e-05       1.257050732085e+13       3.012864244472e-04       1.712281139337e+24       1.704558035156e+18       9.313484761804e+18       1.184502822430e+24       2.896794979810e+24       3.947739824030e-08      -3.947739824030e-08       2.763899516492e-37       1.000000000000e-04       3.301340823964e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.896794979810e+24       9.655946539223e+23      -7.401414442752e+27       2.743214128882e-06       8.432738131577e+00 
       8.820019172941e+08       9.716190518960e-16       5.254963180050e-04       1.678417288137e+12       1.415317266326e+04       1.604664612367e-05       1.248312543895e+13       3.033954282880e-04       1.665164680934e+24       1.669257670408e+18       9.120608131976e+18       1.151909122319e+24       2.817084593118e+24       3.947739824030e-08      -3.947739824030e-08       2.922577268041e-37       1.000000000000e-04       3.513940351476e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.817084593118e+24       9.390246010842e+23      -7.147717444852e+27       2.904579651268e-06       7.964252652679e+00 
       8.758708214956e+08       9.852693252213e-16       5.291747911542e-04       1.655163912672e+12       1.415317265959e+04       1.615897264309e-05       1.239635097827e+13       3.055191951219e-04       1.619344715611e+24       1.634688354837e+18       8.931725860350e+18       1.120212295786e+24       2.739567577811e+24       3.947739824030e-08      -3.947739824030e-08       3.081700878850e-37       1.000000000000e-04       3.729057596641e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.739567577811e+24       9.131856704657e+23      -6.902716375538e+27       3.065945172319e-06       7.545081435682e+00 
       8.697823450322e+08       9.991113710523e-16       5.328790139174e-04       1.632232697690e+12       1.415317265588e+04       1.627208544810e-05       1.231017971643e+13       3.076578282894e-04       1.574785568057e+24       1.600834948857e+18       8.746755226188e+18       1.089387663762e+24       2.664183579410e+24       3.947739824030e-08      -3.947739824030e-08       3.241392582629e-37       1.000000000000e-04       3.946773209061e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.664183579410e+24       8.880577439399e+23      -6.666113165935e+27       3.227310692070e-06       7.167827341348e+00 
       8.637361916426e+08       1.013147883597e-15       5.366091663745e-04       1.609619179867e+12       1.415317265215e+04       1.638599004269e-05       1.222460746038e+13       3.098114318544e-04       1.531452544632e+24       1.567682626414e+18       8.565615221845e+18       1.059411226265e+24       2.590873904194e+24       3.947739824030e-08      -3.947739824030e-08       3.401772180450e-37       1.000000000000e-04       4.167169164158e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.590873904194e+24       8.636212569655e+23      -6.437619964027e+27       3.388676210557e-06       6.826502209335e+00 
       8.577320671247e+08       1.027381594914e-15       5.403654304246e-04       1.587318957711e+12       1.415317264840e+04       1.650069196939e-05       1.213963004623e+13       3.119801106091e-04       1.489311906351e+24       1.535216868493e+18       8.388226517300e+18       1.030259643714e+24       2.519581473508e+24       3.947739824030e-08      -3.947739824030e-08       3.562957223460e-37       1.000000000000e-04       4.390328796474e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.519581473508e+24       8.398571833548e+23      -6.216958784452e+27       3.550041727818e-06       6.516206635723e+00 
       8.517696793213e+08       1.041815275446e-15       5.441479879664e-04       1.565327690713e+12       1.415317264461e+04       1.661619680953e-05       1.205524333903e+13       3.141639700795e-04       1.448330842617e+24       1.503423456758e+18       8.214511425404e+18       1.001910218760e+24       2.450250779312e+24       3.947739824030e-08      -3.947739824030e-08       3.725063188356e-37       1.000000000000e-04       4.616336833600e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.450250779312e+24       8.167470204590e+23      -6.003861170308e+27       3.711407243891e-06       6.232893286839e+00 
       8.458487381065e+08       1.056451734555e-15       5.479570227180e-04       1.543641098498e+12       1.415317264080e+04       1.673251018350e-05       1.197144323258e+13       3.163631165300e-04       1.408477445676e+24       1.472288467327e+18       8.044393867864e+18       9.743408786125e+23       2.382827840971e+24       3.947739824030e-08      -3.947739824030e-08       3.888203646026e-37       1.000000000000e-04       4.845279430750e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.382827840971e+24       7.942727747630e+23      -5.798067866541e+27       3.872772758813e-06       5.973189384617e+00 
       8.399689553708e+08       1.071293821073e-15       5.517927202163e-04       1.522254959993e+12       1.415317263697e+04       1.684963775104e-05       1.188822564921e+13       3.185776569689e-04       1.369720685774e+24       1.441798264672e+18       7.877799341923e+18       9.475301578505e+23       2.317260163222e+24       3.947739824030e-08      -3.947739824030e-08       4.052490423683e-37       1.000000000000e-04       5.077244205999e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.317260163222e+24       7.724169478748e+23      -5.599328504544e+27       4.034138272625e-06       5.734261795483e+00 
       8.341300450076e+08       1.086344423856e-15       5.556552678172e-04       1.501165112604e+12       1.415317263311e+04       1.696758521150e-05       1.180558653961e+13       3.208076991537e-04       1.332030386992e+24       1.411939495651e+18       7.714654887729e+18       9.214571817140e+23       2.253496695301e+24       3.947739824030e-08      -3.947739824030e-08       4.218033760851e-37       1.000000000000e-04       5.312320276191e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.253496695301e+24       7.511625229021e+23      -5.407401297549e+27       4.195503785365e-06       5.513713252565e+00 
       8.283317228993e+08       1.101606472344e-15       5.595448528766e-04       1.480367451411e+12       1.415317262922e+04       1.708635830413e-05       1.172352188260e+13       3.230533515961e-04       1.295377203759e+24       1.382699083654e+18       7.554889056386e+18       8.961016498486e+23       2.191487791196e+24       3.947739824030e-08      -3.947739824030e-08       4.384942459523e-37       1.000000000000e-04       5.550598293540e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.191487791196e+24       7.304929512025e+23      -5.222052746475e+27       4.356869297075e-06       5.309501639636e+00 
       8.225737069028e+08       1.117082937133e-15       5.634616663883e-04       1.459857928359e+12       1.415317262530e+04       1.720596280835e-05       1.164202768498e+13       3.253147235673e-04       1.259732597997e+24       1.354064222883e+18       7.398431878662e+18       8.714438205003e+23       2.131185170993e+24       3.947739824030e-08      -3.947739824030e-08       4.553324028802e-37       1.000000000000e-04       5.792170482940e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.131185170993e+24       7.103921394989e+23      -5.043057355847e+27       4.518234807793e-06       5.119876571361e+00 
       8.168557168369e+08       1.132776830554e-15       5.674058975274e-04       1.439632551482e+12       1.415317262136e+04       1.732640454404e-05       1.156109998129e+13       3.275919251035e-04       1.225068816904e+24       1.326022372738e+18       7.245214834342e+18       8.474644951445e+23       2.072541883285e+24       3.947739824030e-08      -3.947739824030e-08       4.723284824323e-37       1.000000000000e-04       6.037130679990e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.072541883285e+24       6.908444373493e+23      -4.870197359464e+27       4.679600317563e-06       4.943329094862e+00 
       8.111774744675e+08       1.148691207256e-15       5.713777372875e-04       1.419687384115e+12       1.415317261738e+04       1.744768937183e-05       1.148073483363e+13       3.298850670111e-04       1.191358871346e+24       1.298561252329e+18       7.095170822228e+18       8.241450035381e+23       2.015512268616e+24       3.947739824030e-08      -3.947739824030e-08       4.894930182742e-37       1.000000000000e-04       6.285574369764e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       2.015512268616e+24       6.718346249615e+23      -4.703262455457e+27       4.840965826426e-06       4.778551450979e+00 
       8.055387034950e+08       1.164829164805e-15       5.753773784818e-04       1.400018544138e+12       1.415317261338e+04       1.756982319336e-05       1.140092833148e+13       3.321942608722e-04       1.158576514845e+24       1.271668835093e+18       6.948234130742e+18       8.014671891830e+23       1.960051923931e+24       3.947739824030e-08      -3.947739824030e-08       5.068364551548e-37       1.000000000000e-04       6.537598726331e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.960051923931e+24       6.533479013427e+23      -4.542049550442e+27       5.002331334425e-06       4.624404623670e+00 
       7.999391295401e+08       1.181193844282e-15       5.794050193799e-04       1.380622203212e+12       1.415317260936e+04       1.769281195158e-05       1.132167659151e+13       3.345196190499e-04       1.126696223139e+24       1.245333343533e+18       6.804340409157e+18       7.794133951894e+23       1.906117668002e+24       3.947739824030e-08      -3.947739824030e-08       5.243691614482e-37       1.000000000000e-04       6.793302653049e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.906117668002e+24       6.353698727761e+23      -4.386362512430e+27       5.163696841603e-06       4.479891973896e+00 
       7.943784801311e+08       1.197788430899e-15       5.834608527948e-04       1.361494586038e+12       1.415317260530e+04       1.781666163105e-05       1.124297575738e+13       3.368612546938e-04       1.095693174311e+24       1.219543244056e+18       6.663426639410e+18       7.579664505282e+23       1.853667507810e+24       3.947739824030e-08      -3.947739824030e-08       5.421014412780e-37       1.000000000000e-04       7.052786823647e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.853667507810e+24       6.178865416132e+23      -4.236011932217e+27       5.325062348004e-06       4.344137667352e+00 
       7.888564846901e+08       1.214616154617e-15       5.875450769963e-04       1.342631969620e+12       1.415317260122e+04       1.794137825822e-05       1.116482199956e+13       3.392192817456e-04       1.065543229467e+24       1.194287241921e+18       6.525431108501e+18       7.371096566615e+23       1.802660605846e+24       3.947739824030e-08      -3.947739824030e-08       5.600435462507e-37       1.000000000000e-04       7.316153724113e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.802660605846e+24       6.008842953760e+23      -4.090814892946e+27       5.486427853673e-06       4.216368909061e+00 
       7.833728745204e+08       1.231680290773e-15       5.916578920733e-04       1.324030682545e+12       1.415317259710e+04       1.806696790172e-05       1.108721151513e+13       3.415938149445e-04       1.036222913932e+24       1.169554276297e+18       6.390293381473e+18       7.168267745416e+23       1.753057248321e+24       3.947739824030e-08      -3.947739824030e-08       5.782056868178e-37       1.000000000000e-04       7.583507695405e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.753057248321e+24       5.843498961578e+23      -3.950594747571e+27       5.647793358655e-06       4.095901223474e+00 
       7.779273827928e+08       1.248984160720e-15       5.957994944765e-04       1.305687104263e+12       1.415317259296e+04       1.819343667266e-05       1.101014052761e+13       3.439849698331e-04       1.007709398983e+24       1.145333515413e+18       6.257954274937e+18       6.971020119669e+23       1.704818814238e+24       3.947739824030e-08      -3.947739824030e-08       5.965980432902e-37       1.000000000000e-04       7.854954977010e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.704818814238e+24       5.682704703166e+23      -3.815180903945e+27       5.809158862996e-06       3.982126187878e+00 
       7.725197445329e+08       1.266531132474e-15       5.999700897519e-04       1.287597664383e+12       1.415317258879e+04       1.832079072494e-05       1.093360528678e+13       3.463928627626e-04       9.799804840676e+23       1.121614351820e+18       6.128355831158e+18       6.779200112863e+23       1.657907745324e+24       3.947739824030e-08      -3.947739824030e-08       6.152307765245e-37       1.000000000000e-04       8.130603751354e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.657907745324e+24       5.526334984513e+23      -3.684408617282e+27       5.970524366743e-06       3.874501154991e+00 
       7.671496966086e+08       1.284324621365e-15       6.041698779882e-04       1.269758841982e+12       1.415317258459e+04       1.844903625552e-05       1.085760206847e+13       3.488176108985e-04       9.530145795218e+23       1.098386397741e+18       6.001441292669e+18       6.592658374419e+23       1.612287516791e+24       3.947739824030e-08      -3.947739824030e-08       6.341140383016e-37       1.000000000000e-04       8.410564189101e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.612287516791e+24       5.374268056546e+23      -3.558118789724e+27       6.131889869943e-06       3.772540598297e+00 
       7.618169777165e+08       1.302368090707e-15       6.083990647312e-04       1.252167164916e+12       1.415317258036e+04       1.857817950475e-05       1.078212717442e+13       3.512593322268e-04       9.267906897595e+23       1.075639480526e+18       5.877155077418e+18       6.411249663402e+23       1.567922608894e+24       3.947739824030e-08      -3.947739824030e-08       6.532579814155e-37       1.000000000000e-04       8.694948495352e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.567922608894e+24       5.226385520332e+23      -3.436157776782e+27       6.293255372644e-06       3.675808788870e+00 
       7.565213283698e+08       1.320665052469e-15       6.126578573458e-04       1.234819209146e+12       1.415317257610e+04       1.870822675666e-05       1.070717693207e+13       3.537181455592e-04       9.012883969253e+23       1.053363638191e+18       5.755442754422e+18       6.234832735441e+23       1.524778479276e+24       3.947739824030e-08      -3.947739824030e-08       6.726727694915e-37       1.000000000000e-04       8.983870956754e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.524778479276e+24       5.082572234898e+23      -3.318377200417e+27       6.454620874895e-06       3.583913570678e+00 
       7.512624908855e+08       1.339219067962e-15       6.169464595587e-04       1.217711598070e+12       1.415317257181e+04       1.883918433928e-05       1.063274769439e+13       3.561941705390e-04       8.764878449973e+23       1.031549115062e+18       5.636251019932e+18       6.063270232756e+23       1.482821536073e+24       3.947739824030e-08      -3.947739824030e-08       6.923685865501e-37       1.000000000000e-04       9.277447989558e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.482821536073e+24       4.942716227576e+23      -3.204633768514e+27       6.615986376745e-06       3.496501046815e+00 
       7.460402093718e+08       1.358033748526e-15       6.212650823727e-04       1.200841001866e+12       1.415317256750e+04       1.897105862490e-05       1.055883583968e+13       3.586875276472e-04       8.523697243276e+23       1.010186357497e+18       5.519527674085e+18       5.896428577209e+23       1.442019111763e+24       3.947739824030e-08      -3.947739824030e-08       7.123556463340e-37       1.000000000000e-04       9.575798188634e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.442019111763e+24       4.806708606828e+23      -3.094789100563e+27       6.777351878245e-06       3.413251024839e+00 
       7.408542297157e+08       1.377112756240e-15       6.256139367906e-04       1.184204136847e+12       1.415317256315e+04       1.910385603046e-05       1.048543777146e+13       3.611983382080e-04       8.289152566074e+23       9.892660097042e+17       5.405221598048e+18       5.734177866301e+23       1.402339437725e+24       3.947739824030e-08      -3.947739824030e-08       7.326442014128e-37       1.000000000000e-04       9.879042377467e-30       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.402339437725e+24       4.674443477458e+23      -2.988709559296e+27       6.938717379445e-06       3.333873097656e+00 
       7.357042995706e+08       1.396459804628e-15       6.299932319962e-04       1.167797764817e+12       1.415317255877e+04       1.923758301778e-05       1.041254991820e+13       3.637267243949e-04       8.061061802464e+23       9.687789096462e+17       5.293282731627e+18       5.576391772032e+23       1.363751619511e+24       3.947739824030e-08      -3.947739824030e-08       7.532445520825e-37       1.000000000000e-04       1.018730365916e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.363751619511e+24       4.545817858165e+23      -2.886266088108e+27       7.100082880397e-06       3.258103258813e+00 
       7.305901683441e+08       1.416078659388e-15       6.344031826302e-04       1.151618692444e+12       1.415317255436e+04       1.937224609395e-05       1.034016873324e+13       3.662728092366e-04       7.839247361546e+23       9.487160850242e+17       5.183662051344e+18       5.422947442542e+23       1.326225612787e+24       3.947739824030e-08      -3.947739824030e-08       7.741670550724e-37       1.000000000000e-04       1.050070746844e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.326225612787e+24       4.420731601363e+23      -2.787334054045e+27       7.261448381154e-06       3.185700969099e+00 
       7.255115871857e+08       1.435973139121e-15       6.388440015144e-04       1.135663770639e+12       1.415317254992e+04       1.950785181159e-05       1.026829069456e+13       3.688367166230e-04       7.623536539148e+23       9.290687493510e+17       5.076311548968e+18       5.273725406458e+23       1.289732199941e+24       3.947739824030e-08      -3.947739824030e-08       7.954221320748e-37       1.000000000000e-04       1.081938162477e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.289732199941e+24       4.299087315202e+23      -2.691793096177e+27       7.422813881768e-06       3.116446605757e+00 
       7.204683089748e+08       1.456147116076e-15       6.433159069275e-04       1.119929893938e+12       1.415317254545e+04       1.964440676918e-05       1.019691230460e+13       3.714185713112e-04       7.413761383358e+23       9.098282981020e+17       4.971184210490e+18       5.128609479874e+23       1.254242967336e+24       3.947739824030e-08      -3.947739824030e-08       8.170202781098e-37       1.000000000000e-04       1.114345638644e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.254242967336e+24       4.180790287744e+23      -2.599526979164e+27       7.584179382293e-06       3.050139237328e+00 
       7.154600883085e+08       1.476604516902e-15       6.478191171482e-04       1.104413999905e+12       1.415317254094e+04       1.978191761139e-05       1.012603009014e+13       3.740184989317e-04       7.209758563764e+23       8.909863049473e+17       4.868233995532e+18       4.987486675890e+23       1.219730283186e+24       3.947739824030e-08      -3.947739824030e-08       8.389720697397e-37       1.000000000000e-04       1.147306450583e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.219730283186e+24       4.065748413218e+23      -2.510423451845e+27       7.745544882784e-06       2.986594676641e+00 
       7.104866814900e+08       1.497349323414e-15       6.523538468173e-04       1.089113068530e+12       1.415317253641e+04       1.992039102944e-05       1.005564060210e+13       3.766366259943e-04       7.011369244277e+23       8.725345180610e+17       4.767415817183e+18       4.850247116641e+23       1.186167276042e+24       3.947739824030e-08      -3.947739824030e-08       8.612881731430e-37       1.000000000000e-04       1.180834128579e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.186167276042e+24       3.953872120306e+23      -2.424374110675e+27       7.906910383296e-06       2.925643772211e+00 
       7.055478465163e+08       1.518385573367e-15       6.569203214895e-04       1.074024121643e+12       1.415317253184e+04       2.005983376133e-05       9.985740415367e+12       3.792730798942e-04       6.818438959467e+23       8.544648565076e+17       4.668685522258e+18       4.716783947749e+23       1.153527813872e+24       3.947739824030e-08      -3.947739824030e-08       8.839793520626e-37       1.000000000000e-04       1.214942463707e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.153527813872e+24       3.845074302405e+23      -2.341274267837e+27       8.068275883886e-06       2.867130904676e+00 
       7.006433430667e+08       1.539717361244e-15       6.615187612624e-04       1.059144222337e+12       1.415317252724e+04       2.020025259227e-05       9.916326128640e+12       3.819279889188e-04       6.630817494293e+23       8.367694067028e+17       4.571999871954e+18       4.586993255121e+23       1.121786483711e+24       3.947739824030e-08      -3.947739824030e-08       9.070564756370e-37       1.000000000000e-04       1.249645513702e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.121786483711e+24       3.739270249805e+23      -2.261022823881e+27       8.229641384610e-06       2.810912660110e+00 
       6.957729324912e+08       1.561348839048e-15       6.661493898719e-04       1.044470474392e+12       1.415317252261e+04       2.034165435496e-05       9.847394364265e+12       3.846014822531e-04       6.448358767148e+23       8.194404189480e+17       4.477316522920e+18       4.460773984048e+23       1.090918571877e+24       3.947739824030e-08      -3.947739824030e-08       9.305305261280e-37       1.000000000000e-04       1.284957608945e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.090918571877e+24       3.636377583732e+23      -2.183522144727e+27       8.391006885526e-06       2.756856656431e+00 
       6.909363777985e+08       1.583284217116e-15       6.708124328725e-04       1.030000021713e+12       1.415317251795e+04       2.048404592990e-05       9.778941768062e+12       3.872936899864e-04       6.270920716123e+23       8.024703040361e+17       4.384594008708e+18       4.338027860519e+23       1.060900044729e+24       3.947739824030e-08      -3.947739824030e-08       9.544126065533e-37       1.000000000000e-04       1.320893358569e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.060900044729e+24       3.536316192214e+23      -2.108677942880e+27       8.552372386692e-06       2.704840502654e+00 
       6.861334436449e+08       1.605527764936e-15       6.755081158190e-04       1.015730047775e+12       1.415317251325e+04       2.062743424579e-05       9.710965009172e+12       3.900047431189e-04       6.098365188392e+23       7.858516299277e+17       4.293791721618e+18       4.218659314707e+23       1.031707529953e+24       3.947739824030e-08      -3.947739824030e-08       9.787139482360e-37       1.000000000000e-04       1.357467656688e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.031707529953e+24       3.439008167700e+23      -2.036399162722e+27       8.713737888169e-06       2.654750873797e+00 
       6.813638963225e+08       1.628083811976e-15       6.802366697229e-04       1.001657775075e+12       1.415317250852e+04       2.077182627982e-05       9.643460779887e+12       3.927347735676e-04       5.930557832649e+23       7.695771184967e+17       4.204869894909e+18       4.102575406559e+23       1.003318298368e+24       3.947739824030e-08      -3.947739824030e-08       1.003445918280e-36       1.000000000000e-04       1.394695688760e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       1.003318298368e+24       3.344377746403e+23      -1.966597869735e+27       8.875103390015e-06       2.606482686691e+00 
       6.766275037482e+08       1.650956748529e-15       6.849983237771e-04       9.877804645887e+11       1.415317250376e+04       2.091722905800e-05       9.576425795492e+12       3.954839141729e-04       5.767367994505e+23       7.536396423424e+17       4.117789585384e+18       3.989685753434e+23       9.757102462232e+23       3.947739824030e-08      -3.947739824030e-08       1.028620026978e-36       1.000000000000e-04       1.432592938074e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       9.757102462232e+23       3.252351249313e+23      -1.899189143514e+27       9.036468892293e-06       2.559938364111e+00 
       6.719240354520e+08       1.674151026568e-15       6.897933089931e-04       9.740954152410e+11       1.415317249897e+04       2.106364965555e-05       9.509856794107e+12       3.982522987051e-04       5.608668614759e+23       7.380322216684e+17       4.032512656338e+18       3.879902459727e+23       9.488618779935e+23       3.947739824030e-08      -3.947739824030e-08       1.054247935173e-36       1.000000000000e-04       1.471175192368e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       9.488618779935e+23       3.162857024829e+23      -1.834090974460e+27       9.197834395063e-06       2.515027176356e+00 
       6.672532625659e+08       1.697671160611e-15       6.946218582016e-04       9.605999633773e+11       1.415317249414e+04       2.121109519720e-05       9.443750536526e+12       4.010400618709e-04       5.454336130466e+23       7.227480212256e+17       3.949001760854e+18       3.773140048440e+23       9.227522896404e+23       3.947739824030e-08      -3.947739824030e-08       1.080341461560e-36       1.000000000000e-04       1.510458550589e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       9.227522896404e+23       3.075825392969e+23      -1.771224164001e+27       9.359199898389e-06       2.471664650943e+00 
       6.626149578131e+08       1.721521728600e-15       6.994842078711e-04       9.472914822466e+11       1.415317248928e+04       2.135957285756e-05       9.378103806057e+12       4.038473393198e-04       5.304250378739e+23       7.077803473187e+17       3.867220325446e+18       3.669315394624e+23       8.973611523370e+23       3.947739824030e-08      -3.947739824030e-08       1.106912589962e-36       1.000000000000e-04       1.550459429789e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       8.973611523370e+23       2.991188591121e+23      -1.710512228241e+27       9.520565402334e-06       2.429772042342e+00 
       6.580088954965e+08       1.745707372794e-15       7.043805944704e-04       9.341673814900e+11       1.415317248438e+04       2.150908986145e-05       9.312913408372e+12       4.066742676512e-04       5.158294503185e+23       6.931226448747e+17       3.787132534042e+18       3.568347660663e+23       8.726686966399e+23       3.947739824030e-08      -3.947739824030e-08       1.133973476567e-36       1.000000000000e-04       1.591194572158e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       8.726686966399e+23       2.908880721283e+23      -1.651881304910e+27       9.681930906963e-06       2.389275854720e+00 
       6.534348514880e+08       1.770232800668e-15       7.093112544680e-04       9.212251066362e+11       1.415317247945e+04       2.165965348429e-05       9.248176171347e+12       4.095209844202e-04       5.016354862922e+23       6.787684945726e+17       3.708703312302e+18       3.470158233328e+23       8.486556970968e+23       3.947739824030e-08      -3.947739824030e-08       1.161536457153e-36       1.000000000000e-04       1.632681052207e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       8.486556970968e+23       2.828837698750e+23      -1.595260063503e+27       9.843296412340e-06       2.350107411647e+00 
       6.488926032174e+08       1.795102785834e-15       7.142764297896e-04       9.084621386043e+11       1.415317247448e+04       2.181127105240e-05       9.183888944907e+12       4.123876281451e-04       4.878320944098e+23       6.647116100311e+17       3.631898312252e+18       3.374670662578e+23       8.253034572775e+23       3.947739824030e-08      -3.947739824030e-08       1.189614054291e-36       1.000000000000e-04       1.674936284098e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       8.253034572775e+23       2.750997202225e+23      -1.540579618498e+27       1.000466191853e-05       2.312202467428e+00 
       6.443819296617e+08       1.820322168970e-15       7.192763605417e-04       8.958759932140e+11       1.415317246948e+04       2.196394994340e-05       9.120048600874e+12       4.152743383138e-04       4.744085273849e+23       6.509458350564e+17       3.556683897245e+18       3.281810602025e+23       8.025937952171e+23       3.947739824030e-08      -3.947739824030e-08       1.218218984546e-36       1.000000000000e-04       1.717978029122e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       8.025937952171e+23       2.675298625291e+23      -1.487773445550e+27       1.016602742561e-05       2.275500855462e+00 
       6.399026113342e+08       1.845895858756e-15       7.243112922879e-04       8.834642207014e+11       1.415317246445e+04       2.211769758655e-05       9.056652032819e+12       4.181812553904e-04       4.613543336614e+23       6.374651409458e+17       3.483027127226e+18       3.191505751059e+23       7.805090292596e+23       3.947739824030e-08      -3.947739824030e-08       1.247364165677e-36       1.000000000000e-04       1.761824403332e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       7.805090292596e+23       2.601683029224e+23      -1.436777300559e+27       1.032739293363e-05       2.239946169558e+00 
       6.354544302742e+08       1.871828832837e-15       7.293814669538e-04       8.712244052427e+11       1.415317245938e+04       2.227252146310e-05       8.993696155901e+12       4.211085208225e-04       4.486593492766e+23       6.242636238470e+17       3.410895744313e+18       3.103685798546e+23       7.590319642906e+23       3.947739824030e-08      -3.947739824030e-08       1.277062723851e-36       1.000000000000e-04       1.806493885337e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       7.590319642906e+23       2.530093097104e+23      -1.387529141508e+27       1.048875844267e-05       2.205485474678e+00 
       6.310371700359e+08       1.898126138788e-15       7.344871337409e-04       8.591541644838e+11       1.415317245427e+04       2.242842910670e-05       8.931177906728e+12       4.240562770475e-04       4.363136899472e+23       6.113355021734e+17       3.340258158662e+18       3.018282368090e+23       7.381458783499e+23       3.947739824030e-08      -3.947739824030e-08       1.307328000862e-36       1.000000000000e-04       1.852005324250e-29       1.184321947209e-07      -1.450439088747e-07       1.776352751988e-07       7.381458783499e+23       2.460473089187e+23      -1.339969052983e+27       1.065012395280e-05       2.172069043966e+00 
